# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted, Zr_adjusted,peak_position,peak_width,peak_intensity,V_alpha1,V_alpha2,V_beta,Co_alpha1,Co_alpha2,Co_beta,Citrine_ID
6.70E+01,1.50E+01,-3.00E+01,3.00E+01,4.21E+06,5.17E+06,0.00E+00,1.41E+07,1.12E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.94E+05,8.16E+05,9.36E+04,3.37E+05,5.22E+04,6.80E+03,1.40E+04,1.41E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E+01,1.22E+03,8.18E+02,1.49E+00,2.20E+01,1.45E-05,2.11E+01,3.01E+01,4.89E+01,2.20E-01,3.08E-01,4.72E-01,2.60E+00,5.79E-01,3.97E+02,2.65E+03,1.33E+03,6.05E+02,8.44E+03,4.22E+03,1.70E+03,922
6.80E+01,1.80E+01,-3.00E+01,3.00E+01,3.92E+06,4.88E+06,0.00E+00,0.00E+00,1.12E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.88E+05,8.11E+05,8.79E+04,3.35E+05,5.16E+04,6.79E+03,1.33E+04,1.33E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E+01,1.23E+03,8.18E+02,1.50E+00,2.30E+01,1.45E-05,2.08E+01,2.84E+01,5.07E+01,2.19E-01,2.91E-01,4.90E-01,2.59E+00,5.69E-01,4.08E+02,2.50E+03,1.25E+03,5.77E+02,8.36E+03,4.18E+03,1.67E+03,923
8.00E+01,-2.10E+01,-2.70E+01,3.00E+01,3.93E+06,4.91E+06,0.00E+00,0.00E+00,1.12E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.66E+05,8.77E+05,1.56E+05,3.32E+05,5.03E+04,4.69E+03,2.27E+04,1.41E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+01,1.11E+03,8.01E+02,1.39E+00,2.40E+01,1.54E-05,2.27E+01,5.08E+01,2.66E+01,2.20E-01,5.22E-01,2.58E-01,2.72E+00,6.17E-01,2.16E+02,4.44E+03,2.22E+03,1.00E+03,8.31E+03,4.16E+03,1.69E+03,924
8.10E+01,-1.80E+01,-2.70E+01,3.00E+01,3.95E+06,4.93E+06,0.00E+00,0.00E+00,1.12E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,9.74E+05,8.84E+05,1.51E+05,3.39E+05,5.09E+04,4.93E+03,2.25E+04,1.43E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+01,1.12E+03,8.07E+02,1.39E+00,2.50E+01,1.53E-05,2.30E+01,4.89E+01,2.81E+01,2.24E-01,5.03E-01,2.73E-01,2.71E+00,6.25E-01,2.33E+02,4.31E+03,2.16E+03,9.88E+02,8.48E+03,4.24E+03,1.69E+03,925
8.20E+01,-1.50E+01,-2.70E+01,3.00E+01,3.95E+06,4.92E+06,0.00E+00,1.44E+06,1.12E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.68E+05,8.79E+05,1.46E+05,3.43E+05,5.19E+04,5.09E+03,2.14E+04,1.34E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E+01,1.12E+03,8.09E+02,1.39E+00,2.60E+01,1.51E-05,2.32E+01,4.71E+01,2.97E+01,2.28E-01,4.84E-01,2.88E-01,2.70E+00,6.33E-01,2.42E+02,4.14E+03,2.07E+03,9.39E+02,8.58E+03,4.29E+03,1.74E+03,926
8.30E+01,-1.20E+01,-2.70E+01,3.00E+01,4.23E+06,5.21E+06,0.00E+00,1.42E+07,1.12E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,9.61E+05,8.72E+05,1.40E+05,3.46E+05,5.26E+04,5.34E+03,2.07E+04,1.37E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.70E+01,1.12E+03,8.10E+02,1.38E+00,2.70E+01,1.50E-05,2.34E+01,4.52E+01,3.13E+01,2.32E-01,4.65E-01,3.04E-01,2.69E+00,6.34E-01,2.52E+02,3.97E+03,1.99E+03,9.09E+02,8.65E+03,4.32E+03,1.74E+03,927
8.40E+01,-9.00E+00,-2.70E+01,3.00E+01,4.23E+06,5.19E+06,0.00E+00,1.41E+07,1.12E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.57E+05,8.70E+05,1.33E+05,3.49E+05,5.35E+04,5.32E+03,1.96E+04,1.41E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.80E+01,1.11E+03,8.08E+02,1.38E+00,2.80E+01,1.49E-05,2.36E+01,4.34E+01,3.30E+01,2.35E-01,4.45E-01,3.20E-01,2.68E+00,6.35E-01,2.64E+02,3.80E+03,1.90E+03,8.65E+02,8.73E+03,4.37E+03,1.78E+03,928
8.50E+01,-6.00E+00,-2.70E+01,3.00E+01,4.23E+06,5.18E+06,0.00E+00,1.41E+07,1.12E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.59E+05,8.70E+05,1.29E+05,3.53E+05,5.34E+04,5.50E+03,1.90E+04,1.37E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+01,1.11E+03,8.11E+02,1.37E+00,2.90E+01,1.47E-05,2.37E+01,4.16E+01,3.47E+01,2.37E-01,4.26E-01,3.36E-01,2.67E+00,6.34E-01,2.79E+02,3.65E+03,1.82E+03,8.38E+02,8.81E+03,4.40E+03,1.78E+03,929
8.60E+01,-3.00E+00,-2.70E+01,3.00E+01,4.23E+06,5.19E+06,0.00E+00,1.41E+07,1.12E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.62E+05,8.73E+05,1.23E+05,3.58E+05,5.46E+04,5.65E+03,1.82E+04,1.35E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E+01,1.13E+03,8.15E+02,1.38E+00,3.00E+01,1.46E-05,2.38E+01,3.97E+01,3.65E+01,2.39E-01,4.07E-01,3.53E-01,2.66E+00,6.36E-01,2.96E+02,3.49E+03,1.75E+03,7.97E+02,8.93E+03,4.46E+03,1.80E+03,930
8.70E+01,0.00E+00,-2.70E+01,3.00E+01,4.22E+06,5.18E+06,0.00E+00,1.41E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.49E+05,8.62E+05,1.16E+05,3.55E+05,5.42E+04,5.71E+03,1.72E+04,1.38E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.10E+01,1.13E+03,8.16E+02,1.39E+00,3.10E+01,1.46E-05,2.38E+01,3.79E+01,3.83E+01,2.41E-01,3.89E-01,3.70E-01,2.66E+00,6.26E-01,3.00E+02,3.30E+03,1.65E+03,7.57E+02,8.86E+03,4.43E+03,1.79E+03,931
8.80E+01,3.00E+00,-2.70E+01,3.00E+01,4.22E+06,5.18E+06,0.00E+00,1.41E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.56E+01,9.27E+05,8.44E+05,1.10E+05,3.57E+05,5.45E+04,5.75E+03,1.63E+04,1.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.20E+01,1.14E+03,8.16E+02,1.40E+00,3.20E+01,1.46E-05,2.38E+01,3.61E+01,4.01E+01,2.42E-01,3.70E-01,3.87E-01,2.65E+00,6.21E-01,3.13E+02,3.13E+03,1.57E+03,6.97E+02,8.95E+03,4.48E+03,1.81E+03,932
8.90E+01,6.00E+00,-2.70E+01,3.00E+01,4.26E+06,5.22E+06,0.00E+00,1.41E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.40E+05,8.54E+05,1.05E+05,3.61E+05,5.50E+04,6.15E+03,1.60E+04,1.35E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.30E+01,1.17E+03,8.22E+02,1.42E+00,3.30E+01,1.46E-05,2.37E+01,3.44E+01,4.19E+01,2.43E-01,3.52E-01,4.05E-01,2.64E+00,6.20E-01,3.33E+02,2.96E+03,1.48E+03,6.91E+02,9.01E+03,4.50E+03,1.82E+03,933
9.00E+01,9.00E+00,-2.70E+01,3.00E+01,4.26E+06,5.21E+06,0.00E+00,1.40E+07,1.12E+05,0.00E+00,0.00E+00,0.00E+00,3.57E+01,9.21E+05,8.38E+05,9.93E+04,3.63E+05,5.53E+04,6.20E+03,1.52E+04,1.48E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.40E+01,1.18E+03,8.25E+02,1.43E+00,3.40E+01,1.45E-05,2.36E+01,3.27E+01,4.37E+01,2.43E-01,3.34E-01,4.22E-01,2.63E+00,6.19E-01,3.51E+02,2.82E+03,1.41E+03,6.60E+02,9.05E+03,4.53E+03,1.83E+03,934
9.10E+01,1.20E+01,-2.70E+01,3.00E+01,4.25E+06,5.21E+06,0.00E+00,1.41E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.36E+05,8.51E+05,9.48E+04,3.63E+05,5.56E+04,6.45E+03,1.45E+04,1.46E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.19E+03,8.26E+02,1.44E+00,3.50E+01,1.44E-05,2.34E+01,3.10E+01,4.56E+01,2.43E-01,3.17E-01,4.40E-01,2.62E+00,6.14E-01,3.68E+02,2.70E+03,1.35E+03,6.15E+02,9.07E+03,4.54E+03,1.83E+03,935
9.20E+01,1.50E+01,-2.70E+01,3.00E+01,4.25E+06,5.19E+06,0.00E+00,1.40E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.26E+05,8.44E+05,8.98E+04,3.62E+05,5.58E+04,6.40E+03,1.37E+04,1.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E+01,1.20E+03,8.25E+02,1.46E+00,3.60E+01,1.44E-05,2.32E+01,2.94E+01,4.74E+01,2.42E-01,3.00E-01,4.57E-01,2.61E+00,5.98E-01,3.74E+02,2.56E+03,1.28E+03,5.90E+02,9.04E+03,4.52E+03,1.83E+03,936
9.30E+01,1.80E+01,-2.70E+01,3.00E+01,4.24E+06,5.18E+06,0.00E+00,1.38E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.13E+05,8.32E+05,8.39E+04,3.59E+05,5.52E+04,6.56E+03,1.29E+04,1.36E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.70E+01,1.21E+03,8.24E+02,1.47E+00,3.70E+01,1.44E-05,2.30E+01,2.78E+01,4.93E+01,2.41E-01,2.84E-01,4.74E-01,2.61E+00,5.92E-01,3.87E+02,2.37E+03,1.18E+03,5.52E+02,8.95E+03,4.47E+03,1.80E+03,937
9.40E+01,2.10E+01,-2.70E+01,3.00E+01,3.94E+06,4.89E+06,0.00E+00,1.50E+02,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.06E+05,8.26E+05,7.96E+04,3.57E+05,5.51E+04,6.61E+03,1.23E+04,1.36E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.80E+01,1.22E+03,8.22E+02,1.48E+00,3.80E+01,1.45E-05,2.27E+01,2.62E+01,5.11E+01,2.40E-01,2.69E-01,4.92E-01,2.60E+00,5.80E-01,3.98E+02,2.24E+03,1.12E+03,5.24E+02,8.90E+03,4.45E+03,1.79E+03,938
1.04E+02,-2.40E+01,-2.40E+01,3.00E+01,3.93E+06,4.89E+06,0.00E+00,0.00E+00,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.78E+05,8.87E+05,1.53E+05,3.47E+05,5.22E+04,4.31E+03,2.27E+04,1.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.90E+01,1.11E+03,7.97E+02,1.40E+00,3.90E+01,1.55E-05,2.46E+01,5.09E+01,2.45E+01,2.38E-01,5.25E-01,2.37E-01,2.75E+00,6.06E-01,1.94E+02,4.35E+03,2.17E+03,9.97E+02,8.71E+03,4.35E+03,1.76E+03,939
1.05E+02,-2.10E+01,-2.40E+01,3.00E+01,3.93E+06,4.89E+06,0.00E+00,0.00E+00,1.12E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.76E+05,8.85E+05,1.48E+05,3.55E+05,5.32E+04,4.56E+03,2.20E+04,1.44E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E+01,1.12E+03,8.00E+02,1.40E+00,4.00E+01,1.54E-05,2.50E+01,4.91E+01,2.59E+01,2.42E-01,5.06E-01,2.51E-01,2.74E+00,6.24E-01,2.04E+02,4.20E+03,2.10E+03,9.73E+02,8.88E+03,4.44E+03,1.79E+03,940
1.06E+02,-1.80E+01,-2.40E+01,3.00E+01,3.96E+06,4.92E+06,0.00E+00,1.45E+05,1.14E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,9.83E+05,8.91E+05,1.44E+05,3.63E+05,5.45E+04,4.74E+03,2.14E+04,1.44E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.10E+01,1.13E+03,8.10E+02,1.39E+00,4.10E+01,1.52E-05,2.53E+01,4.73E+01,2.74E+01,2.47E-01,4.88E-01,2.65E-01,2.73E+00,6.38E-01,2.17E+02,4.08E+03,2.04E+03,9.42E+02,9.06E+03,4.53E+03,1.86E+03,941
1.07E+02,-1.50E+01,-2.40E+01,3.00E+01,4.24E+06,5.22E+06,0.00E+00,1.41E+07,1.14E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.90E+05,8.97E+05,1.38E+05,3.66E+05,5.49E+04,4.92E+03,2.01E+04,1.48E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.20E+01,1.12E+03,8.12E+02,1.38E+00,4.20E+01,1.50E-05,2.55E+01,4.56E+01,2.89E+01,2.51E-01,4.69E-01,2.80E-01,2.72E+00,6.51E-01,2.30E+02,3.92E+03,1.96E+03,8.71E+02,9.16E+03,4.58E+03,1.85E+03,942
1.08E+02,-1.20E+01,-2.40E+01,3.00E+01,4.23E+06,5.21E+06,0.00E+00,1.42E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.76E+05,8.85E+05,1.31E+05,3.67E+05,5.52E+04,4.99E+03,1.95E+04,1.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.30E+01,1.12E+03,8.11E+02,1.39E+00,4.30E+01,1.50E-05,2.58E+01,4.38E+01,3.05E+01,2.55E-01,4.50E-01,2.95E-01,2.71E+00,6.50E-01,2.36E+02,3.72E+03,1.86E+03,8.49E+02,9.17E+03,4.59E+03,1.85E+03,943
1.09E+02,-9.00E+00,-2.40E+01,3.00E+01,4.22E+06,5.19E+06,0.00E+00,1.41E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.71E+05,8.80E+05,1.25E+05,3.70E+05,5.57E+04,5.03E+03,1.87E+04,1.41E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.40E+01,1.12E+03,8.09E+02,1.38E+00,4.40E+01,1.50E-05,2.59E+01,4.20E+01,3.21E+01,2.58E-01,4.32E-01,3.10E-01,2.69E+00,6.47E-01,2.44E+02,3.57E+03,1.79E+03,8.21E+02,9.26E+03,4.63E+03,1.86E+03,944
1.10E+02,-6.00E+00,-2.40E+01,3.00E+01,4.22E+06,5.19E+06,0.00E+00,1.41E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.77E+05,8.86E+05,1.20E+05,3.75E+05,5.68E+04,5.35E+03,1.82E+04,1.43E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.50E+01,1.12E+03,8.13E+02,1.37E+00,4.50E+01,1.48E-05,2.61E+01,4.02E+01,3.37E+01,2.61E-01,4.13E-01,3.26E-01,2.69E+00,6.54E-01,2.63E+02,3.41E+03,1.70E+03,7.82E+02,9.41E+03,4.70E+03,1.90E+03,945
1.11E+02,-3.00E+00,-2.40E+01,3.00E+01,4.21E+06,5.19E+06,0.00E+00,1.41E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,9.72E+05,8.81E+05,1.16E+05,3.79E+05,5.75E+04,5.43E+03,1.75E+04,1.44E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+01,1.12E+03,8.17E+02,1.37E+00,4.60E+01,1.46E-05,2.61E+01,3.85E+01,3.54E+01,2.63E-01,3.95E-01,3.42E-01,2.68E+00,6.51E-01,2.75E+02,3.30E+03,1.65E+03,7.57E+02,9.48E+03,4.74E+03,1.93E+03,946
1.12E+02,0.00E+00,-2.40E+01,3.00E+01,4.21E+06,5.19E+06,0.00E+00,1.41E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,9.57E+05,8.68E+05,1.09E+05,3.80E+05,5.74E+04,5.58E+03,1.63E+04,1.47E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.70E+01,1.12E+03,8.17E+02,1.37E+00,4.70E+01,1.46E-05,2.62E+01,3.67E+01,3.71E+01,2.65E-01,3.77E-01,3.58E-01,2.67E+00,6.47E-01,2.85E+02,3.09E+03,1.55E+03,7.13E+02,9.49E+03,4.74E+03,1.91E+03,947
1.13E+02,3.00E+00,-2.40E+01,3.00E+01,4.21E+06,5.18E+06,0.00E+00,1.41E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.48E+01,9.66E+05,8.76E+05,1.04E+05,3.81E+05,5.77E+04,5.68E+03,1.57E+04,1.56E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.80E+01,1.13E+03,8.15E+02,1.38E+00,4.80E+01,1.46E-05,2.61E+01,3.50E+01,3.88E+01,2.66E-01,3.59E-01,3.74E-01,2.66E+00,6.39E-01,2.93E+02,2.93E+03,1.46E+03,6.88E+02,9.51E+03,4.75E+03,1.91E+03,948
1.14E+02,6.00E+00,-2.40E+01,3.00E+01,4.26E+06,5.23E+06,0.00E+00,1.41E+07,1.13E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.64E+05,8.74E+05,9.96E+04,3.86E+05,5.83E+04,5.88E+03,1.53E+04,1.48E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.90E+01,1.15E+03,8.26E+02,1.39E+00,4.90E+01,1.46E-05,2.61E+01,3.34E+01,4.06E+01,2.67E-01,3.42E-01,3.91E-01,2.65E+00,6.54E-01,3.19E+02,2.83E+03,1.42E+03,6.55E+02,9.65E+03,4.83E+03,1.94E+03,949
