    #,   Plate Y,   Plate X,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,scan#,Imax,Iave,ratio,scan#,texture,scan#,peak_num,scan#, neighbor_distance,# peak_position, peak_width, peak_intensity,Fe,Nb,Ti,Fe_adjusted,Nb_adjusted,Ti_adjusted,# Ti_alpha,Ti_beta,Fe_alpha,Fe_beta
3.19E+02,2.10E+01,0.00E+00,3.00E+01,5.28E+06,6.16E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.48E+01,1.68E+05,1.45E+05,5.60E+04,1.55E+04,9.58E+02,2.62E+02,1.85E+04,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.28E+02,2.40E+03,5.29E+02,4.54E+00,2.28E+02,9.31E-06,2.28E+02,3.00E+00,2.28E+02,2.43E-03,2.71E+00,7.37E-02,1.88E+03,0.121506669,0.656892703,0.221600628,0.236442638,0.640032954,0.123524408,1.38E+02,1.81E+01,1.58E+03,2.15E+02
3.20E+02,2.40E+01,0.00E+00,3.00E+01,5.28E+06,6.16E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.62E+05,1.40E+05,5.43E+04,1.51E+04,9.94E+02,2.49E+02,1.87E+04,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E+02,2.51E+03,5.30E+02,4.74E+00,2.29E+02,9.18E-06,2.29E+02,3.00E+00,2.29E+02,2.50E-03,2.71E+00,7.34E-02,1.99E+03,0.10788651,0.668194602,0.223918889,0.231678874,0.652693102,0.115628024,1.37E+02,1.79E+01,1.56E+03,2.12E+02
3.21E+02,2.70E+01,0.00E+00,3.00E+01,5.27E+06,6.16E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.54E+01,1.57E+05,1.37E+05,5.32E+04,1.48E+04,9.39E+02,2.63E+02,1.90E+04,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E+02,2.62E+03,5.32E+02,4.92E+00,2.30E+02,9.07E-06,2.30E+02,4.00E+00,2.30E+02,2.66E-03,2.71E+00,7.26E-02,2.10E+03,0.095653723,0.678514649,0.225831628,0.226753203,0.665097087,0.108149709,1.31E+02,1.71E+01,1.51E+03,2.05E+02
3.22E+02,3.00E+01,0.00E+00,3.00E+01,5.26E+06,6.15E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.55E+05,1.35E+05,5.17E+04,1.44E+04,8.96E+02,2.66E+02,1.88E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.31E+02,2.74E+03,5.34E+02,5.13E+00,2.31E+02,9.12E-06,2.31E+02,3.00E+00,2.31E+02,2.65E-03,2.70E+00,7.17E-02,2.22E+03,0.08469607,0.687930081,0.227373848,0.221684764,0.677242832,0.101072404,1.22E+02,1.60E+01,1.50E+03,2.05E+02
3.23E+02,3.30E+01,0.00E+00,3.00E+01,5.26E+06,6.15E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.51E+05,1.33E+05,5.01E+04,1.41E+04,9.06E+02,2.67E+02,1.90E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E+02,2.82E+03,5.34E+02,5.29E+00,2.32E+02,9.36E-06,2.32E+02,3.00E+00,2.32E+02,2.57E-03,2.70E+00,7.00E-02,2.32E+03,0.074902656,0.696517405,0.228579939,0.21649019,0.689127724,0.094382086,1.16E+02,1.52E+01,1.46E+03,1.99E+02
3.24E+02,3.60E+01,0.00E+00,3.00E+01,5.25E+06,6.15E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.20E+05,1.08E+05,3.95E+04,1.09E+04,5.37E+02,1.44E+02,1.85E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.33E+02,7.68E+02,4.73E+02,1.62E+00,2.33E+02,8.31E-06,2.33E+02,4.00E+00,2.33E+02,-3.44E-07,2.70E+00,1.74E-01,2.19E+02,0.066167289,0.704348285,0.229484426,0.211188291,0.700749753,0.088061956,1.03E+02,1.35E+01,1.14E+03,1.56E+02
3.26E+02,-3.30E+01,3.00E+00,3.00E+01,5.29E+06,6.23E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.01E+05,1.68E+05,6.63E+04,1.84E+04,7.21E+02,1.64E+02,1.67E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E+02,7.94E+02,4.97E+02,1.60E+00,2.34E+02,7.24E-06,2.34E+02,3.00E+00,2.34E+02,5.13E-07,2.77E+00,4.05E-01,1.52E+02,0.619385322,0.283798603,0.096816075,0.299559476,0.365636512,0.334804012,2.37E+02,3.10E+01,1.89E+03,2.57E+02
3.27E+02,-3.00E+01,3.00E+00,3.00E+01,5.29E+06,6.21E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.02E+05,1.69E+05,6.77E+04,1.84E+04,7.24E+02,1.73E+02,1.69E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+02,7.89E+02,4.97E+02,1.59E+00,2.35E+02,7.20E-06,2.35E+02,2.00E+00,2.35E+02,3.77E-05,2.77E+00,4.05E-01,1.67E+02,0.585571043,0.309351161,0.105077796,0.301105618,0.380068434,0.318825948,2.37E+02,3.10E+01,1.90E+03,2.58E+02
3.28E+02,-2.70E+01,3.00E+00,3.00E+01,5.28E+06,6.20E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.55E+01,2.02E+05,1.69E+05,6.82E+04,1.84E+04,7.57E+02,1.85E+02,1.68E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+02,7.93E+02,5.00E+02,1.59E+00,2.36E+02,7.07E-06,2.36E+02,2.00E+00,2.36E+02,4.18E-05,2.77E+00,4.01E-01,1.78E+02,0.550981868,0.335550549,0.113467583,0.302157743,0.394522148,0.303320109,2.27E+02,2.98E+01,1.89E+03,2.57E+02
3.29E+02,-2.40E+01,3.00E+00,3.00E+01,5.28E+06,6.20E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.05E+05,1.72E+05,6.86E+04,1.91E+04,7.60E+02,1.53E+02,1.72E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+02,7.92E+02,5.02E+02,1.58E+00,2.37E+02,6.97E-06,2.37E+02,3.00E+00,2.37E+02,4.75E-05,2.77E+00,4.00E-01,1.91E+02,0.515950766,0.36215202,0.121897214,0.302726017,0.408982509,0.288291474,2.26E+02,2.97E+01,1.93E+03,2.62E+02
3.30E+02,-2.10E+01,3.00E+00,3.00E+01,5.27E+06,6.20E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.06E+05,1.71E+05,6.90E+04,1.91E+04,7.69E+02,1.94E+02,1.71E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+02,7.92E+02,5.05E+02,1.57E+00,2.38E+02,6.88E-06,2.38E+02,2.00E+00,2.38E+02,4.94E-05,2.76E+00,3.97E-01,2.05E+02,0.480830388,0.388895746,0.130273867,0.302818613,0.423433764,0.273747623,2.20E+02,2.88E+01,1.95E+03,2.65E+02
3.31E+02,-1.80E+01,3.00E+00,3.00E+01,5.26E+06,6.19E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.04E+05,1.70E+05,6.95E+04,1.89E+04,7.47E+02,1.89E+02,1.72E+04,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+02,7.88E+02,5.05E+02,1.56E+00,2.39E+02,6.81E-06,2.39E+02,2.00E+00,2.39E+02,5.85E-05,2.76E+00,3.94E-01,2.17E+02,0.445971943,0.415520922,0.138507136,0.302448782,0.437858671,0.259692547,2.15E+02,2.81E+01,1.96E+03,2.67E+02
3.32E+02,-1.50E+01,3.00E+00,3.00E+01,5.26E+06,6.19E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.06E+05,1.72E+05,6.97E+04,1.94E+04,8.08E+02,1.71E+02,1.72E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+02,7.86E+02,5.07E+02,1.55E+00,2.40E+02,6.70E-06,2.40E+02,2.00E+00,2.40E+02,7.02E-05,2.76E+00,3.92E-01,2.32E+02,0.411715634,0.441775207,0.146509159,0.301629431,0.452243135,0.246127434,2.15E+02,2.81E+01,1.97E+03,2.67E+02
3.33E+02,-1.20E+01,3.00E+00,3.00E+01,5.25E+06,6.19E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.05E+05,1.72E+05,6.91E+04,1.93E+04,8.35E+02,2.05E+02,1.73E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+02,7.95E+02,5.09E+02,1.56E+00,2.41E+02,6.61E-06,2.41E+02,4.00E+00,2.41E+02,9.24E-05,2.75E+00,3.88E-01,2.48E+02,0.378376691,0.467422211,0.154201098,0.30037641,0.466568552,0.233055038,2.05E+02,2.68E+01,1.96E+03,2.66E+02
3.34E+02,-9.00E+00,3.00E+00,3.00E+01,5.29E+06,6.25E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.05E+05,1.71E+05,6.93E+04,1.93E+04,8.65E+02,2.11E+02,1.77E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+02,8.28E+02,5.16E+02,1.60E+00,2.42E+02,6.57E-06,2.42E+02,3.00E+00,2.42E+02,1.43E-04,2.75E+00,3.81E-01,2.68E+02,0.346231853,0.492253512,0.161514636,0.298705216,0.480818072,0.220476712,1.99E+02,2.60E+01,1.97E+03,2.67E+02
3.35E+02,-6.00E+00,3.00E+00,3.00E+01,5.29E+06,6.27E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.06E+05,1.72E+05,7.01E+04,1.94E+04,8.23E+02,1.92E+02,1.79E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+02,8.65E+02,5.20E+02,1.66E+00,2.43E+02,6.59E-06,2.43E+02,3.00E+00,2.43E+02,3.38E-04,2.74E+00,3.67E-01,2.92E+02,0.315516917,0.516090228,0.168392855,0.296633292,0.494978408,0.2083883,2.00E+02,2.62E+01,1.99E+03,2.71E+02
3.36E+02,-3.00E+00,3.00E+00,3.00E+01,5.28E+06,6.22E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.03E+05,1.70E+05,6.93E+04,1.94E+04,8.72E+02,2.22E+02,1.78E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+02,9.19E+02,5.19E+02,1.77E+00,2.44E+02,6.59E-06,2.44E+02,4.00E+00,2.44E+02,9.44E-04,2.74E+00,3.36E-01,3.25E+02,0.286416477,0.5387908,0.174792722,0.294179416,0.509033029,0.196787555,1.92E+02,2.52E+01,1.99E+03,2.71E+02
3.37E+02,0.00E+00,3.00E+00,3.00E+01,5.28E+06,6.21E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,2.01E+05,1.68E+05,6.81E+04,1.91E+04,8.84E+02,2.28E+02,1.76E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+02,1.02E+03,5.19E+02,1.96E+00,2.45E+02,6.79E-06,2.45E+02,3.00E+00,2.45E+02,2.02E-03,2.73E+00,2.28E-01,4.19E+02,0.259064626,0.560250741,0.180684633,0.291362228,0.522966955,0.185670817,1.83E+02,2.40E+01,1.93E+03,2.62E+02
3.38E+02,3.00E+00,3.00E+00,3.00E+01,5.27E+06,6.19E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.98E+05,1.66E+05,6.83E+04,1.91E+04,8.56E+02,2.05E+02,1.80E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+02,1.16E+03,5.20E+02,2.24E+00,2.46E+02,7.19E-06,2.46E+02,3.00E+00,2.46E+02,2.93E-03,2.72E+00,1.70E-01,5.42E+02,0.233546661,0.580401877,0.186051462,0.288201772,0.536766874,0.175031354,1.71E+02,2.24E+01,1.95E+03,2.66E+02
3.39E+02,6.00E+00,3.00E+00,3.00E+01,5.26E+06,6.16E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.93E+05,1.62E+05,6.58E+04,1.82E+04,8.29E+02,2.13E+02,1.79E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+02,1.35E+03,5.19E+02,2.60E+00,2.47E+02,7.71E-06,2.47E+02,3.00E+00,2.47E+02,3.15E-03,2.72E+00,1.20E-01,7.40E+02,0.209901256,0.599209502,0.190889242,0.284717497,0.550419557,0.164862947,1.63E+02,2.14E+01,1.88E+03,2.56E+02
3.40E+02,9.00E+00,3.00E+00,3.00E+01,5.26E+06,6.14E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.89E+05,1.61E+05,6.57E+04,1.84E+04,9.17E+02,2.38E+02,1.80E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+02,1.53E+03,5.19E+02,2.94E+00,2.48E+02,8.12E-06,2.48E+02,3.00E+00,2.48E+02,2.85E-03,2.72E+00,9.56E-02,9.54E+02,0.188128575,0.616668675,0.19520275,0.280930375,0.563913186,0.155156438,1.54E+02,2.02E+01,1.88E+03,2.55E+02
3.41E+02,1.20E+01,3.00E+00,3.00E+01,5.25E+06,6.18E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.88E+05,1.59E+05,6.47E+04,1.80E+04,9.11E+02,2.41E+02,1.82E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E+02,1.70E+03,5.23E+02,3.25E+00,2.49E+02,8.55E-06,2.49E+02,3.00E+00,2.49E+02,2.49E-03,2.72E+00,8.41E-02,1.15E+03,0.168194071,0.632799027,0.199006902,0.276860151,0.577237433,0.145902415,1.57E+02,2.05E+01,1.86E+03,2.53E+02
3.42E+02,1.50E+01,3.00E+00,3.00E+01,5.28E+06,6.18E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.83E+05,1.56E+05,6.32E+04,1.77E+04,8.74E+02,2.31E+02,1.81E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+02,1.85E+03,5.24E+02,3.52E+00,2.50E+02,8.81E-06,2.50E+02,3.00E+00,2.50E+02,2.23E-03,2.72E+00,7.80E-02,1.32E+03,0.150033895,0.64764353,0.202322575,0.272529064,0.590379991,0.137090945,1.47E+02,1.92E+01,1.86E+03,2.53E+02
3.43E+02,1.80E+01,3.00E+00,3.00E+01,5.29E+06,6.22E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.82E+05,1.55E+05,6.33E+04,1.74E+04,9.14E+02,2.46E+02,1.86E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+02,1.99E+03,5.29E+02,3.76E+00,2.51E+02,9.04E-06,2.51E+02,3.00E+00,2.51E+02,2.08E-03,2.72E+00,7.55E-02,1.47E+03,0.133566365,0.661257688,0.205175947,0.267955506,0.603334553,0.128709941,1.41E+02,1.84E+01,1.85E+03,2.51E+02
3.44E+02,2.10E+01,3.00E+00,3.00E+01,5.28E+06,6.21E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.77E+05,1.52E+05,6.10E+04,1.72E+04,8.86E+02,2.61E+02,1.88E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+02,2.10E+03,5.30E+02,3.96E+00,2.52E+02,9.12E-06,2.52E+02,3.00E+00,2.52E+02,2.07E-03,2.71E+00,7.49E-02,1.58E+03,0.118693175,0.673709763,0.207597062,0.263160694,0.61609189,0.120747416,1.40E+02,1.83E+01,1.76E+03,2.39E+02
3.45E+02,2.40E+01,3.00E+00,3.00E+01,5.28E+06,6.18E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.74E+05,1.49E+05,5.92E+04,1.67E+04,9.21E+02,2.83E+02,1.84E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+02,2.19E+03,5.29E+02,4.15E+00,2.53E+02,9.10E-06,2.53E+02,3.00E+00,2.53E+02,2.15E-03,2.71E+00,7.46E-02,1.68E+03,0.105307127,0.685073368,0.209619504,0.25816449,0.628645283,0.113190227,1.28E+02,1.68E+01,1.73E+03,2.36E+02
3.46E+02,2.70E+01,3.00E+00,3.00E+01,5.27E+06,6.17E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.69E+05,1.46E+05,5.87E+04,1.61E+04,9.16E+02,2.63E+02,1.84E+04,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.54E+02,2.29E+03,5.30E+02,4.31E+00,2.54E+02,8.98E-06,2.54E+02,3.00E+00,2.54E+02,2.28E-03,2.71E+00,7.42E-02,1.77E+03,0.093297839,0.695426899,0.211275262,0.252985944,0.640989523,0.106024533,1.24E+02,1.63E+01,1.73E+03,2.35E+02
3.47E+02,3.00E+01,3.00E+00,3.00E+01,5.27E+06,6.17E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.65E+05,1.42E+05,5.59E+04,1.59E+04,9.04E+02,3.06E+02,1.87E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E+02,2.39E+03,5.32E+02,4.49E+00,2.55E+02,8.85E-06,2.55E+02,3.00E+00,2.55E+02,2.42E-03,2.71E+00,7.35E-02,1.87E+03,0.082549921,0.704850344,0.212599735,0.247643868,0.653120532,0.0992356,1.20E+02,1.57E+01,1.60E+03,2.18E+02
3.48E+02,3.30E+01,3.00E+00,3.00E+01,5.26E+06,6.16E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.59E+05,1.38E+05,5.47E+04,1.49E+04,9.39E+02,2.67E+02,1.90E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.56E+02,2.46E+03,5.32E+02,4.62E+00,2.56E+02,9.04E-06,2.56E+02,3.00E+00,2.56E+02,2.47E-03,2.71E+00,7.23E-02,1.95E+03,0.072954815,0.713419609,0.213625575,0.242157072,0.665033354,0.092809574,1.13E+02,1.48E+01,1.56E+03,2.13E+02
3.51E+02,-3.30E+01,6.00E+00,3.00E+01,5.25E+06,6.14E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.10E+05,1.75E+05,7.14E+04,1.97E+04,7.02E+02,1.62E+02,1.66E+04,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E+02,7.88E+02,4.94E+02,1.60E+00,2.57E+02,7.12E-06,2.57E+02,2.00E+00,2.57E+02,-3.77E-07,2.79E+00,4.19E-01,1.43E+02,0.61451762,0.292956266,0.092526114,0.328578572,0.350221717,0.321199711,2.22E+02,2.90E+01,2.00E+03,2.72E+02
