# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted,Zr_adjusted,# peak_position, peak_width, peak_intensity
8.80E+01,3.00E+00,-2.70E+01,3.00E+01,4.04E+06,4.76E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.13E+06,1.75E+06,3.55E+05,1.06E+06,1.62E+05,1.48E+04,5.33E+04,3.33E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.20E+01,2.45E+03,1.21E+03,2.03E+00,3.20E+01,3.25E-06,23.77134681,36.14296307,40.08569012,23.79506052,35.9362904,40.26864908,2.71E+00,5.95E-01,1.34E+03
8.90E+01,6.00E+00,-2.70E+01,3.00E+01,4.06E+06,4.79E+06,0.00E+00,1.39E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.13E+06,1.75E+06,3.40E+05,1.06E+06,1.64E+05,1.55E+04,5.10E+04,3.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.30E+01,2.52E+03,1.22E+03,2.06E+00,3.30E+01,3.20E-06,23.70035233,34.38922349,41.91042418,23.7465417,34.1752575,42.0782008,2.70E+00,5.89E-01,1.41E+03
9.00E+01,9.00E+00,-2.70E+01,3.00E+01,4.08E+06,4.80E+06,0.00E+00,1.39E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.10E+06,1.73E+06,3.25E+05,1.06E+06,1.64E+05,1.63E+04,4.90E+04,3.38E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.40E+01,2.59E+03,1.23E+03,2.10E+00,3.40E+01,3.18E-06,23.58290267,32.67318771,43.74390962,23.65130707,32.45441535,43.89427757,2.69E+00,5.82E-01,1.47E+03
9.10E+01,1.20E+01,-2.70E+01,3.00E+01,4.06E+06,4.79E+06,0.00E+00,1.39E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.09E+06,1.72E+06,3.09E+05,1.06E+06,1.64E+05,1.69E+04,4.69E+04,3.28E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.64E+03,1.24E+03,2.13E+00,3.50E+01,3.12E-06,23.41952348,30.99381608,45.58666044,23.51002358,30.77258747,45.71738894,2.68E+00,5.73E-01,1.53E+03
9.20E+01,1.50E+01,-2.70E+01,3.00E+01,4.04E+06,4.78E+06,0.00E+00,1.39E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.05E+06,1.70E+06,2.94E+05,1.06E+06,1.64E+05,1.71E+04,4.47E+04,3.23E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E+01,2.69E+03,1.24E+03,2.17E+00,3.60E+01,3.12E-06,23.21207753,29.36094571,47.42697676,23.32452968,29.13926399,47.53620633,2.67E+00,5.66E-01,1.59E+03
9.30E+01,1.80E+01,-2.70E+01,3.00E+01,4.03E+06,4.78E+06,0.00E+00,1.38E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.03E+06,1.68E+06,2.78E+05,1.05E+06,1.63E+05,1.75E+04,4.26E+04,3.35E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.70E+01,2.73E+03,1.24E+03,2.21E+00,3.70E+01,3.10E-06,22.96220877,27.77523591,49.26255533,23.09616247,27.55520003,49.3486375,2.66E+00,5.57E-01,1.63E+03
9.40E+01,2.10E+01,-2.70E+01,3.00E+01,3.97E+06,4.70E+06,0.00E+00,1.22E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.98E+06,1.64E+06,2.62E+05,1.04E+06,1.61E+05,1.78E+04,4.01E+04,3.19E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.80E+01,2.77E+03,1.24E+03,2.24E+00,3.80E+01,3.12E-06,22.67131648,26.23732307,51.09136045,22.82657998,26.02068209,51.15273794,2.65E+00,5.48E-01,1.68E+03
1.04E+02,-2.40E+01,-2.40E+01,3.00E+01,4.01E+06,4.76E+06,0.00E+00,1.41E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.32E+06,1.87E+06,4.75E+05,1.07E+06,1.61E+05,9.78E+03,6.97E+04,3.45E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.90E+01,2.07E+03,1.16E+03,1.78E+00,3.90E+01,3.58E-06,24.60785472,50.89464564,24.49749964,24.41679028,50.88996127,24.69324845,2.81E+00,6.10E-01,9.05E+02
1.05E+02,-2.10E+01,-2.40E+01,3.00E+01,4.01E+06,4.75E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.32E+06,1.88E+06,4.60E+05,1.09E+06,1.64E+05,1.02E+04,6.77E+04,3.53E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E+01,2.09E+03,1.17E+03,1.79E+00,4.00E+01,3.57E-06,24.95818449,49.12148553,25.92032997,24.78995116,49.09055655,26.11949228,2.80E+00,6.16E-01,9.28E+02
1.06E+02,-1.80E+01,-2.40E+01,3.00E+01,4.04E+06,4.78E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.32E+06,1.87E+06,4.47E+05,1.10E+06,1.66E+05,1.09E+04,6.62E+04,3.64E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.10E+01,2.14E+03,1.19E+03,1.80E+00,4.10E+01,3.49E-06,25.26798262,47.33738276,27.39463462,25.12310893,47.28139441,27.59549666,2.78E+00,6.20E-01,9.66E+02
1.07E+02,-1.50E+01,-2.40E+01,3.00E+01,4.05E+06,4.80E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.32E+06,1.87E+06,4.31E+05,1.11E+06,1.68E+05,1.17E+04,6.39E+04,3.51E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.20E+01,2.18E+03,1.19E+03,1.82E+00,4.20E+01,3.46E-06,25.53375143,45.55288505,28.91336353,25.41258125,45.47339347,29.11402528,2.77E+00,6.22E-01,1.00E+03
1.08E+02,-1.20E+01,-2.40E+01,3.00E+01,4.04E+06,4.79E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.31E+06,1.87E+06,4.13E+05,1.11E+06,1.68E+05,1.18E+04,6.11E+04,3.60E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.30E+01,2.20E+03,1.20E+03,1.84E+00,4.30E+01,3.42E-06,25.75412951,43.76966035,30.47621015,25.65696387,43.66843442,30.67460172,2.76E+00,6.25E-01,1.03E+03
1.09E+02,-9.00E+00,-2.40E+01,3.00E+01,4.02E+06,4.78E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.28E+06,1.85E+06,3.97E+05,1.12E+06,1.70E+05,1.22E+04,5.90E+04,3.55E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.40E+01,2.23E+03,1.20E+03,1.86E+00,4.40E+01,3.40E-06,25.92759709,41.9897728,32.08263012,25.85481841,41.86861518,32.27656641,2.75E+00,6.25E-01,1.07E+03
1.10E+02,-6.00E+00,-2.40E+01,3.00E+01,4.00E+06,4.77E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.27E+06,1.85E+06,3.83E+05,1.13E+06,1.71E+05,1.28E+04,5.70E+04,3.47E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.50E+01,2.27E+03,1.21E+03,1.88E+00,4.50E+01,3.21E-06,26.05231217,40.22398599,33.72370184,26.00403152,40.08508861,33.91087987,2.74E+00,6.23E-01,1.12E+03
1.11E+02,-3.00E+00,-2.40E+01,3.00E+01,3.99E+06,4.76E+06,0.00E+00,1.40E+07,1.25E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.25E+06,1.83E+06,3.70E+05,1.13E+06,1.72E+05,1.33E+04,5.51E+04,3.52E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+01,2.32E+03,1.21E+03,1.92E+00,4.60E+01,3.18E-06,26.12750968,38.47148984,35.40100048,26.10398894,38.31700705,35.57900401,2.73E+00,6.19E-01,1.17E+03
1.12E+02,0.00E+00,-2.40E+01,3.00E+01,4.00E+06,4.75E+06,0.00E+00,1.40E+07,1.25E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.22E+06,1.81E+06,3.53E+05,1.13E+06,1.72E+05,1.40E+04,5.32E+04,3.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.70E+01,2.35E+03,1.21E+03,1.95E+00,4.70E+01,2.96E-06,26.15247858,36.7429985,37.10452291,26.1536752,36.57533463,37.27099017,2.72E+00,6.15E-01,1.22E+03
1.13E+02,3.00E+00,-2.40E+01,3.00E+01,3.99E+06,4.74E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.21E+06,1.80E+06,3.36E+05,1.12E+06,1.71E+05,1.45E+04,5.06E+04,3.44E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.80E+01,2.40E+03,1.21E+03,1.97E+00,4.80E+01,3.28E-06,26.12715236,35.04034858,38.83249906,26.15310731,34.86182118,38.98507151,2.72E+00,6.09E-01,1.27E+03
1.14E+02,6.00E+00,-2.40E+01,3.00E+01,4.00E+06,4.75E+06,0.00E+00,1.39E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.18E+06,1.78E+06,3.20E+05,1.12E+06,1.72E+05,1.49E+04,4.83E+04,3.35E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.90E+01,2.45E+03,1.22E+03,2.01E+00,4.90E+01,3.17E-06,26.05159788,33.3653676,40.58303452,26.10226137,33.17836624,40.71937239,2.71E+00,6.02E-01,1.33E+03
1.15E+02,9.00E+00,-2.40E+01,3.00E+01,4.03E+06,4.79E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.56E+01,2.12E+06,1.74E+06,3.08E+05,1.13E+06,1.74E+05,1.56E+04,4.65E+04,3.46E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E+01,2.52E+03,1.23E+03,2.05E+00,5.00E+01,2.85E-06,25.92659559,31.72787573,42.34552868,26.0019559,31.53467879,42.46336531,2.70E+00,5.94E-01,1.40E+03
1.16E+02,1.20E+01,-2.40E+01,3.00E+01,4.01E+06,4.77E+06,0.00E+00,1.39E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.56E+01,2.11E+06,1.73E+06,2.93E+05,1.13E+06,1.74E+05,1.61E+04,4.42E+04,3.49E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E+01,2.57E+03,1.24E+03,2.07E+00,5.10E+01,3.20E-06,25.75283984,30.12632821,44.12083195,25.85268733,29.92919464,44.21811804,2.69E+00,5.87E-01,1.45E+03
1.17E+02,1.50E+01,-2.40E+01,3.00E+01,4.00E+06,4.77E+06,0.00E+00,1.40E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.12E+06,1.74E+06,2.78E+05,1.12E+06,1.73E+05,1.65E+04,4.24E+04,3.37E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.20E+01,2.61E+03,1.24E+03,2.11E+00,5.20E+01,3.21E-06,25.53234193,28.56950075,45.89815732,25.65626268,28.3706243,45.97311302,2.68E+00,5.79E-01,1.50E+03
1.18E+02,1.80E+01,-2.40E+01,3.00E+01,4.00E+06,4.76E+06,0.00E+00,1.39E+07,1.25E+05,0.00E+00,0.00E+00,0.00E+00,3.57E+01,2.04E+06,1.68E+06,2.63E+05,1.11E+06,1.72E+05,1.67E+04,4.07E+04,3.38E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.30E+01,2.65E+03,1.24E+03,2.14E+00,5.30E+01,3.03E-06,25.26646784,27.05785016,47.675682,25.41431225,26.85910055,47.72658719,2.67E+00,5.71E-01,1.54E+03
1.19E+02,2.10E+01,-2.40E+01,3.00E+01,3.99E+06,4.75E+06,0.00E+00,1.39E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.03E+06,1.67E+06,2.49E+05,1.10E+06,1.70E+05,1.73E+04,3.80E+04,3.37E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E+01,2.69E+03,1.24E+03,2.18E+00,5.40E+01,3.12E-06,24.95663991,25.59151643,49.45184366,25.12812646,25.39480543,49.47706811,2.66E+00,5.62E-01,1.59E+03
1.20E+02,2.40E+01,-2.40E+01,3.00E+01,3.74E+06,4.47E+06,0.00E+00,3.99E+06,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,2.03E+06,1.68E+06,2.36E+05,1.09E+06,1.70E+05,1.76E+04,3.66E+04,3.23E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.50E+01,2.75E+03,1.24E+03,2.21E+00,5.50E+01,3.14E-06,24.6062966,24.17747663,51.21622677,24.80088897,23.9843712,51.21473983,2.65E+00,5.53E-01,1.65E+03
1.28E+02,-2.70E+01,-2.10E+01,3.00E+01,3.99E+06,4.72E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.40E+06,1.92E+06,4.62E+05,1.13E+06,1.69E+05,8.88E+03,6.81E+04,3.60E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.60E+01,2.03E+03,1.16E+03,1.75E+00,5.60E+01,3.65E-06,26.63622402,50.80450364,22.55927234,26.40119721,50.86470103,22.73410176,2.84E+00,6.02E-01,8.56E+02
1.29E+02,-2.40E+01,-2.10E+01,3.00E+01,4.02E+06,4.74E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.41E+06,1.93E+06,4.50E+05,1.15E+06,1.72E+05,9.43E+03,6.63E+04,3.53E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.70E+01,2.06E+03,1.18E+03,1.75E+00,5.70E+01,3.63E-06,27.04833054,49.08703758,23.86463188,26.83800695,49.11884962,24.04314342,2.82E+00,6.16E-01,8.77E+02
1.30E+02,-2.10E+01,-2.10E+01,3.00E+01,4.02E+06,4.77E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.43E+06,1.94E+06,4.36E+05,1.17E+06,1.76E+05,1.01E+04,6.47E+04,3.65E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.80E+01,2.10E+03,1.19E+03,1.76E+00,5.80E+01,3.56E-06,27.41840629,47.36607951,25.2155142,27.23332165,47.3706002,25.39607815,2.81E+00,6.25E-01,9.03E+02
1.31E+02,-1.80E+01,-2.10E+01,3.00E+01,4.02E+06,4.76E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,2.43E+06,1.95E+06,4.22E+05,1.18E+06,1.77E+05,1.04E+04,6.29E+04,3.54E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.90E+01,2.12E+03,1.20E+03,1.77E+00,5.90E+01,3.53E-06,27.74511635,45.63999307,26.61489058,27.58578192,45.61843846,26.79577962,2.80E+00,6.31E-01,9.29E+02
1.32E+02,-1.50E+01,-2.10E+01,3.00E+01,4.01E+06,4.75E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.40E+06,1.92E+06,4.07E+05,1.18E+06,1.79E+05,1.09E+04,6.04E+04,3.82E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E+01,2.15E+03,1.20E+03,1.78E+00,6.00E+01,3.48E-06,28.02512451,43.91849095,28.05638454,27.8919124,43.87229826,28.23578934,2.79E+00,6.33E-01,9.56E+02
1.33E+02,-1.20E+01,-2.10E+01,3.00E+01,4.00E+06,4.75E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.37E+06,1.90E+06,3.89E+05,1.18E+06,1.79E+05,1.10E+04,5.78E+04,3.65E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.10E+01,2.16E+03,1.21E+03,1.80E+00,6.10E+01,3.47E-06,28.25694481,42.20297663,29.54007855,28.15022074,42.13400749,29.71577177,2.78E+00,6.35E-01,9.82E+02
1.34E+02,-9.00E+00,-2.10E+01,3.00E+01,3.99E+06,4.74E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.36E+06,1.90E+06,3.74E+05,1.19E+06,1.79E+05,1.17E+04,5.60E+04,3.64E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.20E+01,2.20E+03,1.21E+03,1.81E+00,6.20E+01,3.44E-06,28.43936788,40.49481304,31.06581908,28.35940609,40.4048289,31.23576501,2.77E+00,6.37E-01,1.02E+03
