# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted, Zr_adjusted,peak_position,peak_width,peak_intensity,V_alpha1,V_alpha2,V_beta,Co_alpha1,Co_alpha2,Co_beta,Citrine_ID
4.46E+02,2.70E+01,1.50E+01,3.00E+01,3.74E+06,4.07E+06,0.00E+00,1.44E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.20E+05,5.82E+05,6.63E+04,3.63E+05,5.44E+04,3.44E+03,1.02E+04,2.72E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.45E+02,8.61E+02,5.87E+02,1.47E+00,3.45E+02,1.55E-05,3.86E+01,3.42E+01,2.72E+01,3.32E-01,3.59E-01,3.08E-01,2.67E+00,9.00E-01,1.04E+02,1.86E+03,9.28E+02,4.34E+02,9.06E+03,4.53E+03,1.84E+03,2544
4.47E+02,3.00E+01,1.50E+01,3.00E+01,3.74E+06,4.05E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.05E+05,5.68E+05,6.49E+04,3.52E+05,5.25E+04,3.51E+03,1.01E+04,2.82E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.46E+02,8.62E+02,5.84E+02,1.47E+00,3.46E+02,1.56E-05,3.86E+01,3.31E+01,2.83E+01,3.26E-01,3.50E-01,3.24E-01,2.63E+00,8.88E-01,1.07E+02,1.83E+03,9.14E+02,4.27E+02,8.74E+03,4.37E+03,1.77E+03,2545
4.52E+02,-3.00E+01,1.80E+01,3.00E+01,3.73E+06,4.06E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.57E+01,8.01E+05,7.40E+05,9.21E+04,5.12E+05,7.42E+04,1.64E+03,1.41E+04,2.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.47E+02,8.99E+02,6.12E+02,1.47E+00,3.47E+02,1.56E-05,3.45E+01,5.45E+01,1.10E+01,4.13E-01,4.78E-01,1.09E-01,3.05E+00,4.46E-01,1.73E+02,2.56E+03,1.28E+03,6.01E+02,1.27E+04,6.36E+03,2.59E+03,2546
4.53E+02,-2.70E+01,1.80E+01,3.00E+01,3.72E+06,4.08E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.15E+05,7.53E+05,9.23E+04,5.14E+05,7.50E+04,1.72E+03,1.40E+04,2.32E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.48E+02,9.08E+02,6.16E+02,1.47E+00,3.48E+02,1.56E-05,3.52E+01,5.33E+01,1.15E+01,4.13E-01,4.72E-01,1.15E-01,3.05E+00,4.42E-01,1.67E+02,2.60E+03,1.30E+03,5.87E+02,1.28E+04,6.39E+03,2.60E+03,2547
4.54E+02,-2.40E+01,1.80E+01,3.00E+01,3.72E+06,4.11E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.21E+05,7.57E+05,9.18E+04,5.18E+05,7.55E+04,1.75E+03,1.40E+04,2.41E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.49E+02,9.13E+02,6.21E+02,1.47E+00,3.49E+02,1.56E-05,3.58E+01,5.21E+01,1.21E+01,4.13E-01,4.66E-01,1.21E-01,3.04E+00,4.54E-01,1.71E+02,2.57E+03,1.28E+03,5.82E+02,1.29E+04,6.44E+03,2.63E+03,2548
4.55E+02,-2.10E+01,1.80E+01,3.00E+01,3.71E+06,4.09E+06,0.00E+00,1.42E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.21E+05,7.57E+05,9.07E+04,5.17E+05,7.49E+04,1.87E+03,1.38E+04,2.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+02,9.09E+02,6.18E+02,1.47E+00,3.50E+02,1.54E-05,3.64E+01,5.09E+01,1.27E+01,4.12E-01,4.60E-01,1.28E-01,3.04E+00,4.64E-01,1.70E+02,2.52E+03,1.26E+03,5.76E+02,1.28E+04,6.42E+03,2.59E+03,2549
4.56E+02,-1.80E+01,1.80E+01,3.00E+01,3.70E+06,4.06E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.12E+05,7.50E+05,8.95E+04,5.11E+05,7.38E+04,1.90E+03,1.37E+04,2.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.51E+02,9.01E+02,6.14E+02,1.47E+00,3.51E+02,1.54E-05,3.70E+01,4.97E+01,1.33E+01,4.11E-01,4.54E-01,1.35E-01,3.03E+00,4.70E-01,1.71E+02,2.50E+03,1.25E+03,5.79E+02,1.27E+04,6.37E+03,2.56E+03,2550
4.57E+02,-1.50E+01,1.80E+01,3.00E+01,3.72E+06,4.03E+06,0.00E+00,1.43E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.04E+05,7.43E+05,8.78E+04,5.07E+05,7.40E+04,2.00E+03,1.35E+04,2.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.52E+02,8.93E+02,6.11E+02,1.46E+00,3.52E+02,1.53E-05,3.76E+01,4.85E+01,1.39E+01,4.10E-01,4.48E-01,1.42E-01,3.02E+00,4.80E-01,1.66E+02,2.46E+03,1.23E+03,5.63E+02,1.26E+04,6.32E+03,2.56E+03,2551
4.58E+02,-1.20E+01,1.80E+01,3.00E+01,3.75E+06,4.03E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.97E+05,7.37E+05,8.53E+04,5.03E+05,7.33E+04,2.01E+03,1.32E+04,2.45E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.53E+02,8.91E+02,6.10E+02,1.46E+00,3.53E+02,1.53E-05,3.81E+01,4.73E+01,1.46E+01,4.09E-01,4.41E-01,1.50E-01,3.02E+00,4.93E-01,1.65E+02,2.37E+03,1.19E+03,5.47E+02,1.25E+04,6.25E+03,2.54E+03,2552
4.59E+02,-9.00E+00,1.80E+01,3.00E+01,3.75E+06,3.94E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,7.74E+05,7.17E+05,8.25E+04,4.86E+05,7.10E+04,2.09E+03,1.25E+04,2.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.54E+02,8.71E+02,5.96E+02,1.46E+00,3.54E+02,1.51E-05,3.86E+01,4.61E+01,1.53E+01,4.07E-01,4.35E-01,1.59E-01,3.01E+00,4.97E-01,1.55E+02,2.30E+03,1.15E+03,5.15E+02,1.21E+04,6.05E+03,2.45E+03,2553
4.60E+02,-6.00E+00,1.80E+01,3.00E+01,3.75E+06,3.95E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,7.63E+05,7.07E+05,8.08E+04,4.85E+05,7.05E+04,2.15E+03,1.24E+04,2.44E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.55E+02,8.75E+02,5.98E+02,1.46E+00,3.55E+02,1.52E-05,3.90E+01,4.49E+01,1.60E+01,4.05E-01,4.28E-01,1.67E-01,3.00E+00,5.09E-01,1.52E+02,2.26E+03,1.13E+03,5.19E+02,1.21E+04,6.05E+03,2.44E+03,2554
4.61E+02,-3.00E+00,1.80E+01,3.00E+01,3.75E+06,4.04E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.76E+05,7.19E+05,8.12E+04,4.88E+05,7.11E+04,2.26E+03,1.26E+04,2.48E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.56E+02,8.94E+02,6.09E+02,1.47E+00,3.56E+02,1.53E-05,3.95E+01,4.38E+01,1.68E+01,4.02E-01,4.21E-01,1.77E-01,2.99E+00,5.32E-01,1.55E+02,2.26E+03,1.13E+03,5.33E+02,1.21E+04,6.07E+03,2.45E+03,2555
4.62E+02,0.00E+00,1.80E+01,3.00E+01,3.74E+06,4.04E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.65E+05,7.10E+05,7.99E+04,4.81E+05,6.99E+04,2.34E+03,1.22E+04,2.60E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.57E+02,8.90E+02,6.08E+02,1.46E+00,3.57E+02,1.52E-05,3.98E+01,4.26E+01,1.75E+01,4.00E-01,4.14E-01,1.86E-01,2.98E+00,5.58E-01,1.49E+02,2.26E+03,1.13E+03,5.18E+02,1.20E+04,5.98E+03,2.41E+03,2556
4.63E+02,3.00E+00,1.80E+01,3.00E+01,3.73E+06,4.03E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.56E+05,7.02E+05,7.77E+04,4.74E+05,6.90E+04,2.48E+03,1.20E+04,2.54E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E+02,8.87E+02,6.06E+02,1.46E+00,3.58E+02,1.54E-05,4.02E+01,4.14E+01,1.83E+01,3.97E-01,4.07E-01,1.96E-01,2.96E+00,5.89E-01,1.48E+02,2.15E+03,1.07E+03,5.11E+02,1.18E+04,5.90E+03,2.37E+03,2557
4.64E+02,6.00E+00,1.80E+01,3.00E+01,3.72E+06,4.02E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.39E+05,6.87E+05,7.66E+04,4.62E+05,6.79E+04,2.57E+03,1.16E+04,2.53E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E+02,8.82E+02,6.02E+02,1.46E+00,3.59E+02,1.54E-05,4.05E+01,4.03E+01,1.92E+01,3.93E-01,4.00E-01,2.07E-01,2.95E+00,6.23E-01,1.41E+02,2.15E+03,1.08E+03,4.81E+02,1.15E+04,5.76E+03,2.33E+03,2558
4.65E+02,9.00E+00,1.80E+01,3.00E+01,3.72E+06,4.02E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.26E+05,6.76E+05,7.39E+04,4.52E+05,6.61E+04,2.60E+03,1.16E+04,2.55E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E+02,8.78E+02,5.99E+02,1.47E+00,3.60E+02,1.54E-05,4.08E+01,3.92E+01,2.00E+01,3.90E-01,3.92E-01,2.18E-01,2.94E+00,6.46E-01,1.29E+02,2.08E+03,1.04E+03,4.80E+02,1.12E+04,5.62E+03,2.28E+03,2559
4.66E+02,1.20E+01,1.80E+01,3.00E+01,3.76E+06,3.98E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,7.09E+05,6.61E+05,7.09E+04,4.37E+05,6.45E+04,2.75E+03,1.11E+04,2.60E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.61E+02,8.66E+02,5.91E+02,1.46E+00,3.61E+02,1.53E-05,4.10E+01,3.80E+01,2.09E+01,3.85E-01,3.84E-01,2.30E-01,2.91E+00,7.46E-01,1.23E+02,1.98E+03,9.88E+02,4.71E+02,1.09E+04,5.45E+03,2.20E+03,2560
4.67E+02,1.50E+01,1.80E+01,3.00E+01,3.75E+06,3.97E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.89E+05,6.43E+05,6.91E+04,4.26E+05,6.26E+04,2.77E+03,1.07E+04,2.51E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E+02,8.61E+02,5.88E+02,1.46E+00,3.62E+02,1.54E-05,4.12E+01,3.69E+01,2.18E+01,3.81E-01,3.77E-01,2.42E-01,2.88E+00,8.00E-01,1.15E+02,1.95E+03,9.76E+02,4.52E+02,1.06E+04,5.30E+03,2.15E+03,2561
4.68E+02,1.80E+01,1.80E+01,3.00E+01,3.74E+06,4.06E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.89E+05,6.44E+05,6.86E+04,4.24E+05,6.29E+04,2.89E+03,1.06E+04,2.60E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.63E+02,8.82E+02,5.99E+02,1.47E+00,3.63E+02,1.55E-05,4.14E+01,3.58E+01,2.28E+01,3.76E-01,3.69E-01,2.55E-01,2.86E+00,8.31E-01,1.10E+02,1.92E+03,9.58E+02,4.36E+02,1.06E+04,5.28E+03,2.16E+03,2562
4.69E+02,2.10E+01,1.80E+01,3.00E+01,3.73E+06,4.07E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.77E+05,6.33E+05,6.69E+04,4.13E+05,6.10E+04,2.99E+03,1.06E+04,2.62E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.64E+02,8.76E+02,5.97E+02,1.47E+00,3.64E+02,1.55E-05,4.15E+01,3.48E+01,2.37E+01,3.71E-01,3.60E-01,2.69E-01,2.81E+00,9.06E-01,1.09E+02,1.86E+03,9.30E+02,4.48E+02,1.03E+04,5.13E+03,2.07E+03,2563
4.70E+02,2.40E+01,1.80E+01,3.00E+01,3.72E+06,4.05E+06,0.00E+00,1.44E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.54E+01,6.56E+05,6.13E+05,6.50E+04,4.02E+05,5.90E+04,3.05E+03,1.00E+04,2.70E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.65E+02,8.71E+02,5.93E+02,1.47E+00,3.65E+02,1.56E-05,4.16E+01,3.37E+01,2.47E+01,3.65E-01,3.52E-01,2.82E-01,2.78E+00,9.14E-01,1.03E+02,1.82E+03,9.12E+02,4.14E+02,9.99E+03,5.00E+03,1.99E+03,2564
4.71E+02,2.70E+01,1.80E+01,3.00E+01,3.72E+06,4.04E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,6.45E+05,6.05E+05,6.23E+04,3.87E+05,5.78E+04,3.16E+03,9.74E+03,2.74E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.66E+02,8.66E+02,5.87E+02,1.47E+00,3.66E+02,1.57E-05,4.16E+01,3.27E+01,2.57E+01,3.59E-01,3.44E-01,2.97E-01,2.74E+00,9.21E-01,1.01E+02,1.76E+03,8.82E+02,4.10E+02,9.64E+03,4.82E+03,1.97E+03,2565
4.72E+02,3.00E+01,1.80E+01,3.00E+01,3.72E+06,4.02E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,6.30E+05,5.91E+05,6.08E+04,3.75E+05,5.55E+04,3.25E+03,9.31E+03,2.65E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.67E+02,8.61E+02,5.83E+02,1.48E+00,3.67E+02,1.56E-05,4.16E+01,3.16E+01,2.68E+01,3.53E-01,3.35E-01,3.12E-01,2.70E+00,9.28E-01,9.99E+01,1.72E+03,8.58E+02,3.85E+02,9.30E+03,4.65E+03,1.88E+03,2566
4.78E+02,-2.70E+01,2.10E+01,3.00E+01,3.72E+06,4.05E+06,0.00E+00,1.45E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.46E+05,7.79E+05,8.53E+04,5.46E+05,7.98E+04,1.73E+03,1.31E+04,2.31E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.68E+02,9.06E+02,6.20E+02,1.46E+00,3.68E+02,1.52E-05,3.82E+01,5.07E+01,1.11E+01,4.45E-01,4.44E-01,1.11E-01,3.06E+00,4.40E-01,1.80E+02,2.37E+03,1.18E+03,5.44E+02,1.36E+04,6.78E+03,2.78E+03,2567
4.79E+02,-2.40E+01,2.10E+01,3.00E+01,3.76E+06,4.01E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.39E+05,7.73E+05,8.30E+04,5.43E+05,7.90E+04,1.71E+03,1.30E+04,2.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E+02,8.98E+02,6.14E+02,1.46E+00,3.69E+02,1.52E-05,3.88E+01,4.95E+01,1.16E+01,4.45E-01,4.38E-01,1.17E-01,3.06E+00,4.41E-01,1.76E+02,2.31E+03,1.16E+03,5.33E+02,1.35E+04,6.74E+03,2.74E+03,2568
4.80E+02,-2.10E+01,2.10E+01,3.00E+01,3.75E+06,4.07E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.50E+05,7.82E+05,8.47E+04,5.51E+05,8.03E+04,1.75E+03,1.29E+04,2.45E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.70E+02,9.10E+02,6.25E+02,1.46E+00,3.70E+02,1.51E-05,3.94E+01,4.84E+01,1.22E+01,4.44E-01,4.33E-01,1.23E-01,3.05E+00,4.53E-01,1.81E+02,2.36E+03,1.18E+03,5.36E+02,1.37E+04,6.83E+03,2.78E+03,2569
4.81E+02,-1.80E+01,2.10E+01,3.00E+01,3.75E+06,4.06E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.45E+05,7.78E+05,8.30E+04,5.48E+05,7.98E+04,1.87E+03,1.27E+04,2.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.71E+02,9.06E+02,6.23E+02,1.45E+00,3.71E+02,1.51E-05,4.00E+01,4.72E+01,1.28E+01,4.43E-01,4.27E-01,1.30E-01,3.04E+00,4.61E-01,1.85E+02,2.33E+03,1.17E+03,5.30E+02,1.36E+04,6.80E+03,2.76E+03,2570
4.82E+02,-1.50E+01,2.10E+01,3.00E+01,3.75E+06,4.03E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.36E+05,7.71E+05,8.14E+04,5.42E+05,7.87E+04,1.91E+03,1.25E+04,2.49E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.72E+02,8.99E+02,6.19E+02,1.45E+00,3.72E+02,1.51E-05,4.06E+01,4.61E+01,1.34E+01,4.41E-01,4.22E-01,1.37E-01,3.04E+00,4.63E-01,1.73E+02,2.25E+03,1.13E+03,5.16E+02,1.35E+04,6.74E+03,2.73E+03,2571
