# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted,Zr_adjusted,peak_position,peak_width,peak_intensity,V_alpha1,V_alpha2,V_beta,Co_alpha1,Co_alpha2,Co_beta
6.60E+01,1.20E+01,-3.00E+01,3.00E+01,4.17E+06,4.71E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,6.63E+05,6.18E+05,9.27E+04,1.76E+05,3.25E+04,1.15E+04,1.39E+04,1.41E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.10E+01,1.77E+03,7.94E+02,2.22E+00,2.10E+01,9.47E-06,8.41E+00,2.28E+01,6.88E+01,0.110300854,0.2052617,0.684437446,2.50E+00,3.80E-01,9.93E+02,2.62E+03,1.31E+03,6.13E+02,4.32E+03,2.16E+03,8.85E+02
6.70E+01,1.50E+01,-3.00E+01,3.00E+01,4.15E+06,4.75E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,6.61E+05,6.16E+05,8.70E+04,1.78E+05,3.30E+04,1.17E+04,1.31E+04,1.42E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E+01,1.82E+03,8.02E+02,2.27E+00,2.20E+01,9.35E-06,8.22E+00,2.14E+01,7.04E+01,0.111877605,0.193088409,0.695033986,2.50E+00,3.69E-01,1.04E+03,2.45E+03,1.22E+03,5.76E+02,4.38E+03,2.19E+03,8.89E+02
6.80E+01,1.80E+01,-3.00E+01,3.00E+01,4.15E+06,4.75E+06,0.00E+00,1.47E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,6.51E+05,6.08E+05,8.23E+04,1.80E+05,3.33E+04,1.20E+04,1.24E+04,1.43E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E+01,1.86E+03,8.05E+02,2.31E+00,2.30E+01,9.18E-06,8.02E+00,2.00E+01,7.20E+01,0.113368611,0.181557034,0.705074354,2.50E+00,3.59E-01,1.08E+03,2.32E+03,1.16E+03,5.38E+02,4.41E+03,2.20E+03,9.06E+02
8.00E+01,-2.10E+01,-2.70E+01,3.00E+01,4.15E+06,4.78E+06,0.00E+00,1.43E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.16E+05,6.65E+05,1.65E+05,1.62E+05,2.82E+04,8.75E+03,2.38E+04,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+01,1.28E+03,7.58E+02,1.69E+00,2.40E+01,1.06E-05,1.08E+01,4.10E+01,4.81E+01,0.096892664,0.383384544,0.519722791,2.55E+00,5.06E-01,5.10E+02,4.65E+03,2.32E+03,1.05E+03,3.98E+03,1.99E+03,8.03E+02
8.10E+01,-1.80E+01,-2.70E+01,3.00E+01,4.19E+06,4.77E+06,0.00E+00,1.44E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.14E+05,6.63E+05,1.57E+05,1.66E+05,2.92E+04,8.88E+03,2.28E+04,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+01,1.32E+03,7.64E+02,1.73E+00,2.50E+01,1.04E-05,1.08E+01,3.92E+01,5.00E+01,0.099626061,0.364754036,0.535619903,2.55E+00,4.96E-01,5.52E+02,4.44E+03,2.22E+03,1.02E+03,4.09E+03,2.05E+03,8.19E+02
8.20E+01,-1.50E+01,-2.70E+01,3.00E+01,4.19E+06,4.75E+06,0.00E+00,1.44E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.09E+05,6.59E+05,1.49E+05,1.68E+05,2.99E+04,9.22E+03,2.19E+04,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E+01,1.35E+03,7.64E+02,1.77E+00,2.60E+01,1.04E-05,1.07E+01,3.74E+01,5.19E+01,0.102297716,0.34656772,0.551134565,2.54E+00,4.84E-01,5.86E+02,4.21E+03,2.11E+03,9.65E+02,4.11E+03,2.06E+03,8.42E+02
8.30E+01,-1.20E+01,-2.70E+01,3.00E+01,4.19E+06,4.74E+06,0.00E+00,1.43E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.02E+05,6.53E+05,1.42E+05,1.72E+05,3.05E+04,9.34E+03,2.09E+04,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.70E+01,1.39E+03,7.66E+02,1.81E+00,2.70E+01,1.02E-05,1.06E+01,3.56E+01,5.38E+01,0.104904787,0.328847784,0.566247429,2.54E+00,4.74E-01,6.25E+02,4.00E+03,2.00E+03,9.17E+02,4.20E+03,2.10E+03,8.44E+02
8.40E+01,-9.00E+00,-2.70E+01,3.00E+01,4.18E+06,4.69E+06,0.00E+00,1.44E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,6.95E+05,6.47E+05,1.33E+05,1.73E+05,3.10E+04,9.54E+03,1.98E+04,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.80E+01,1.42E+03,7.64E+02,1.86E+00,2.80E+01,1.02E-05,1.05E+01,3.38E+01,5.57E+01,0.107445962,0.311613606,0.580940432,2.54E+00,4.62E-01,6.56E+02,3.76E+03,1.88E+03,8.73E+02,4.26E+03,2.13E+03,8.64E+02
8.50E+01,-6.00E+00,-2.70E+01,3.00E+01,4.17E+06,4.73E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.99E+05,6.50E+05,1.28E+05,1.78E+05,3.16E+04,1.00E+04,1.90E+04,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+01,1.47E+03,7.75E+02,1.90E+00,2.90E+01,1.02E-05,1.04E+01,3.20E+01,5.75E+01,0.109906365,0.294964593,0.595129041,2.53E+00,4.52E-01,7.04E+02,3.62E+03,1.81E+03,8.30E+02,4.37E+03,2.19E+03,8.83E+02
8.60E+01,-3.00E+00,-2.70E+01,3.00E+01,4.16E+06,4.76E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.01E+05,6.52E+05,1.23E+05,1.81E+05,3.25E+04,1.02E+04,1.80E+04,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E+01,1.53E+03,7.85E+02,1.94E+00,3.00E+01,9.98E-06,1.03E+01,3.04E+01,5.94E+01,0.11229013,0.278876982,0.608832889,2.53E+00,4.39E-01,7.48E+02,3.45E+03,1.73E+03,7.86E+02,4.43E+03,2.22E+03,9.09E+02
8.70E+01,0.00E+00,-2.70E+01,3.00E+01,4.14E+06,4.75E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,6.92E+05,6.44E+05,1.14E+05,1.82E+05,3.28E+04,1.06E+04,1.69E+04,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.10E+01,1.56E+03,7.85E+02,1.98E+00,3.10E+01,9.96E-06,1.01E+01,2.87E+01,6.12E+01,0.114584874,0.263432497,0.621982629,2.52E+00,4.28E-01,7.78E+02,3.22E+03,1.61E+03,7.46E+02,4.45E+03,2.22E+03,9.19E+02
8.80E+01,3.00E+00,-2.70E+01,3.00E+01,4.14E+06,4.74E+06,0.00E+00,1.39E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.79E+05,6.32E+05,1.07E+05,1.84E+05,3.30E+04,1.07E+04,1.58E+04,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.20E+01,1.59E+03,7.85E+02,2.02E+00,3.20E+01,9.90E-06,9.95E+00,2.71E+01,6.29E+01,0.116791483,0.248621913,0.634586604,2.52E+00,4.19E-01,8.16E+02,3.03E+03,1.51E+03,6.88E+02,4.50E+03,2.25E+03,9.13E+02
8.90E+01,6.00E+00,-2.70E+01,3.00E+01,4.19E+06,4.77E+06,0.00E+00,1.46E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.79E+05,6.32E+05,1.02E+05,1.87E+05,3.35E+04,1.07E+04,1.52E+04,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.30E+01,1.64E+03,7.93E+02,2.06E+00,3.30E+01,9.83E-06,9.76E+00,2.56E+01,6.47E+01,0.118911033,0.234436306,0.646652661,2.51E+00,4.08E-01,8.58E+02,2.86E+03,1.43E+03,6.71E+02,4.61E+03,2.30E+03,9.30E+02
9.00E+01,9.00E+00,-2.70E+01,3.00E+01,4.17E+06,4.75E+06,0.00E+00,1.39E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.73E+05,6.26E+05,9.56E+04,1.88E+05,3.38E+04,1.13E+04,1.43E+04,1.43E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.40E+01,1.67E+03,7.94E+02,2.11E+00,3.40E+01,9.80E-06,9.57E+00,2.41E+01,6.64E+01,0.120934202,0.220928245,0.658137553,2.51E+00,3.97E-01,8.92E+02,2.70E+03,1.35E+03,6.24E+02,4.61E+03,2.31E+03,9.41E+02
9.10E+01,1.20E+01,-2.70E+01,3.00E+01,4.16E+06,4.75E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.73E+05,6.27E+05,8.97E+04,1.90E+05,3.47E+04,1.12E+04,1.34E+04,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.71E+03,7.97E+02,2.15E+00,3.50E+01,9.63E-06,9.37E+00,2.26E+01,6.80E+01,0.122867899,0.208052772,0.669079329,2.51E+00,3.89E-01,9.35E+02,2.53E+03,1.26E+03,5.88E+02,4.67E+03,2.34E+03,9.68E+02
9.20E+01,1.50E+01,-2.70E+01,3.00E+01,4.15E+06,4.70E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.61E+05,6.16E+05,8.37E+04,1.91E+05,3.47E+04,1.13E+04,1.27E+04,1.43E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E+01,1.74E+03,7.93E+02,2.19E+00,3.60E+01,9.43E-06,9.16E+00,2.13E+01,6.96E+01,0.124704086,0.195848628,0.679447286,2.50E+00,3.80E-01,9.61E+02,2.37E+03,1.19E+03,5.51E+02,4.69E+03,2.35E+03,9.57E+02
9.30E+01,1.80E+01,-2.70E+01,3.00E+01,4.14E+06,4.74E+06,0.00E+00,1.38E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.63E+05,6.18E+05,7.94E+04,1.92E+05,3.51E+04,1.16E+04,1.20E+04,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.70E+01,1.79E+03,8.01E+02,2.23E+00,3.70E+01,9.39E-06,8.94E+00,1.99E+01,7.11E+01,0.126445923,0.184285086,0.68926899,2.50E+00,3.71E-01,1.01E+03,2.23E+03,1.11E+03,5.14E+02,4.73E+03,2.37E+03,9.63E+02
9.40E+01,2.10E+01,-2.70E+01,3.00E+01,4.14E+06,4.77E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.64E+05,6.19E+05,7.49E+04,1.95E+05,3.54E+04,1.19E+04,1.14E+04,1.43E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.80E+01,1.84E+03,8.07E+02,2.28E+00,3.80E+01,9.14E-06,8.71E+00,1.87E+01,7.26E+01,0.128097851,0.173330535,0.698571614,2.50E+00,3.61E-01,1.04E+03,2.12E+03,1.06E+03,4.94E+02,4.78E+03,2.39E+03,9.61E+02
1.04E+02,-2.40E+01,-2.40E+01,3.00E+01,4.13E+06,4.80E+06,0.00E+00,1.36E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.27E+05,6.74E+05,1.67E+05,1.70E+05,2.91E+04,8.14E+03,2.44E+04,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.90E+01,1.22E+03,7.56E+02,1.62E+00,3.90E+01,1.09E-05,1.20E+01,4.24E+01,4.56E+01,0.103816309,0.404738357,0.491445334,2.56E+00,5.21E-01,4.46E+02,4.72E+03,2.36E+03,1.08E+03,4.17E+03,2.08E+03,8.40E+02
1.05E+02,-2.10E+01,-2.40E+01,3.00E+01,4.13E+06,4.78E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.24E+05,6.73E+05,1.60E+05,1.75E+05,2.98E+04,8.35E+03,2.33E+04,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E+01,1.26E+03,7.58E+02,1.66E+00,4.00E+01,1.08E-05,1.20E+01,4.05E+01,4.75E+01,0.106975656,0.385761551,0.507262793,2.55E+00,5.10E-01,4.82E+02,4.51E+03,2.26E+03,1.03E+03,4.28E+03,2.14E+03,8.61E+02
1.06E+02,-1.80E+01,-2.40E+01,3.00E+01,4.18E+06,4.80E+06,0.00E+00,1.43E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.25E+05,6.73E+05,1.53E+05,1.78E+05,3.10E+04,8.71E+03,2.23E+04,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.10E+01,1.30E+03,7.67E+02,1.69E+00,4.10E+01,1.06E-05,1.20E+01,3.87E+01,4.94E+01,0.110084865,0.367118713,0.522796422,2.55E+00,4.98E-01,5.18E+02,4.33E+03,2.16E+03,9.89E+02,4.41E+03,2.20E+03,8.89E+02
1.07E+02,-1.50E+01,-2.40E+01,3.00E+01,4.18E+06,4.77E+06,0.00E+00,1.39E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.18E+05,6.66E+05,1.46E+05,1.81E+05,3.17E+04,9.01E+03,2.12E+04,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.20E+01,1.33E+03,7.67E+02,1.73E+00,4.20E+01,1.06E-05,1.19E+01,3.69E+01,5.12E+01,0.113126133,0.348927964,0.537945903,2.55E+00,4.89E-01,5.52E+02,4.10E+03,2.05E+03,9.30E+02,4.47E+03,2.23E+03,9.02E+02
1.08E+02,-1.20E+01,-2.40E+01,3.00E+01,4.18E+06,4.76E+06,0.00E+00,1.39E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.13E+05,6.62E+05,1.38E+05,1.84E+05,3.19E+04,9.08E+03,2.01E+04,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.30E+01,1.36E+03,7.67E+02,1.77E+00,4.30E+01,1.05E-05,1.18E+01,3.51E+01,5.31E+01,0.116096316,0.331209348,0.552694336,2.54E+00,4.78E-01,5.85E+02,3.91E+03,1.96E+03,8.90E+02,4.53E+03,2.26E+03,9.13E+02
1.09E+02,-9.00E+00,-2.40E+01,3.00E+01,4.17E+06,4.71E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.01E+05,6.52E+05,1.30E+05,1.86E+05,3.28E+04,9.28E+03,1.89E+04,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.40E+01,1.38E+03,7.65E+02,1.81E+00,4.40E+01,1.04E-05,1.17E+01,3.34E+01,5.49E+01,0.118993381,0.313980981,0.567025639,2.54E+00,4.69E-01,6.17E+02,3.66E+03,1.83E+03,8.44E+02,4.59E+03,2.30E+03,9.41E+02
1.10E+02,-6.00E+00,-2.40E+01,3.00E+01,4.16E+06,4.75E+06,0.00E+00,1.44E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.02E+05,6.53E+05,1.24E+05,1.91E+05,3.34E+04,9.71E+03,1.83E+04,1.43E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.50E+01,1.43E+03,7.72E+02,1.85E+00,4.50E+01,1.03E-05,1.16E+01,3.17E+01,5.68E+01,0.121802599,0.297337181,0.58086022,2.53E+00,4.58E-01,6.58E+02,3.50E+03,1.75E+03,8.03E+02,4.70E+03,2.35E+03,9.56E+02
1.11E+02,-3.00E+00,-2.40E+01,3.00E+01,4.14E+06,4.77E+06,0.00E+00,1.37E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.05E+05,6.55E+05,1.19E+05,1.95E+05,3.40E+04,9.95E+03,1.76E+04,1.42E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+01,1.48E+03,7.81E+02,1.89E+00,4.60E+01,1.02E-05,1.14E+01,3.00E+01,5.86E+01,0.124527382,0.281255747,0.594216871,2.53E+00,4.47E-01,6.98E+02,3.37E+03,1.68E+03,7.70E+02,4.79E+03,2.40E+03,9.59E+02
1.12E+02,0.00E+00,-2.40E+01,3.00E+01,4.13E+06,4.77E+06,0.00E+00,1.39E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.93E+05,6.45E+05,1.11E+05,1.97E+05,3.43E+04,1.02E+04,1.68E+04,1.41E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.70E+01,1.51E+03,7.82E+02,1.93E+00,4.70E+01,1.03E-05,1.12E+01,2.84E+01,6.03E+01,0.127154894,0.265815824,0.607029282,2.53E+00,4.37E-01,7.34E+02,3.15E+03,1.57E+03,7.24E+02,4.86E+03,2.43E+03,9.66E+02
1.13E+02,3.00E+00,-2.40E+01,3.00E+01,4.12E+06,4.76E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,6.87E+05,6.39E+05,1.04E+05,1.98E+05,3.46E+04,1.01E+04,1.57E+04,1.43E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.80E+01,1.54E+03,7.83E+02,1.97E+00,4.80E+01,1.02E-05,1.11E+01,2.69E+01,6.21E+01,0.129685258,0.251008168,0.619306574,2.52E+00,4.26E-01,7.65E+02,2.94E+03,1.47E+03,6.85E+02,4.86E+03,2.43E+03,9.79E+02
