# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,Fe,Zr,,,,# Fe_alpha,Fe_beta,Co_alpha,Co_beta,# peak_position, peak_width, peak_intensity
265,8.999,-6.0003,30,3780908,4519785,0,14285349,114914,0,0,0,35.225343,487050,461970,114903,181845,29121,7579,1031,3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77E+02,1.14E+03,6.48E+02,1.76E+00,1.77E+02,1.51E-05,16.31761603,14.53605389,69.14633008,,,,4.03E+03,5.48E+02,5.91E+03,8.09E+02,2.53E+00,4.42E-01,4.66E+02
266,12.002,-6.0003,30,3780139,4511010,0,14389501,114353,0,0,0,35.276901,476730,452910,106970,177932,29221,8004,1029,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78E+02,1.18E+03,6.49E+02,1.82E+00,1.78E+02,1.53E-05,15.94715385,13.41662386,70.63622229,,,,3.75E+03,5.10E+02,5.81E+03,7.96E+02,2.52E+00,4.21E-01,5.03E+02
267,15,-6.0003,30,3773064,4508172,0,14777484,115155,0,0,0,35.245315,467970,444510,99905,174830,28795,8258,936,4124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79E+02,1.24E+03,6.51E+02,1.90E+00,1.79E+02,1.58E-05,15.55845817,12.37847648,72.06306535,,,,3.47E+03,4.72E+02,5.78E+03,7.92E+02,2.52E+00,3.93E-01,5.48E+02
268,17.998,-6.0003,30,3766466,4498307,0,14598354,113925,0,0,0,35.136769,458760,436350,92290,169940,28502,8767,948,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80E+02,1.30E+03,6.51E+02,1.99E+00,1.80E+02,1.65E-05,15.15403228,11.41584548,73.43012224,,,,3.22E+03,4.38E+02,5.64E+03,7.73E+02,2.52E+00,3.59E-01,6.01E+02
269,21.001,-6.0003,30,3754953,4488434,0,14331384,114580,0,0,0,35.126278,442170,420960,84184,161346,27791,8791,915,4198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81E+02,1.36E+03,6.46E+02,2.11E+00,1.81E+02,1.69E-05,14.73619701,10.52326635,74.74053665,,,,2.92E+03,3.98E+02,5.37E+03,7.35E+02,2.51E+00,3.13E-01,6.68E+02
270,23.999,-6.0003,30,3764237,4494030,0,14030075,114732,0,0,0,35.223113,435900,415380,79575,159334,27744,8963,875,4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82E+02,1.48E+03,6.50E+02,2.27E+00,1.82E+02,1.71E-05,14.30915498,9.699650171,75.99119485,,,,2.72E+03,3.70E+02,5.35E+03,7.33E+02,2.51E+00,2.49E-01,8.00E+02
271,27.002,-6.0003,30,3784782,4529908,0,14030962,114466,0,0,0,35.247468,434610,413820,75873,157681,27927,9526,903,4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83E+02,1.62E+03,6.59E+02,2.46E+00,1.83E+02,1.71E-05,13.87406702,8.937978347,77.18795463,,,,2.60E+03,3.54E+02,5.29E+03,7.24E+02,2.51E+00,2.25E-01,9.20E+02
272,30,-6.0003,30,3786767,4528572,0,14797786,113363,0,0,0,35.293344,421320,401880,69817,150594,26956,9577,896,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E+02,1.75E+03,6.58E+02,2.66E+00,1.84E+02,1.75E-05,13.43476337,8.236811072,78.32842556,,,,2.36E+03,3.21E+02,5.08E+03,6.96E+02,2.51E+00,1.97E-01,1.03E+03
273,32.998,-6.0003,30,3779211,4520161,0,14616906,113337,0,0,0,35.01255,169710,165300,829,661,519,671,299,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85E+02,8.39E+02,4.71E+02,1.78E+00,1.85E+02,3.37E-05,12.99274986,7.590721474,79.41652866,,,,1.58E+01,2.15E+00,1.46E+01,1.99E+00,3.40E+00,8.03E-01,4.00E+01
276,-32.998,-3.00015,30,3770509,4508529,0,14152587,114015,0,0,0,35.289916,710640,661830,306070,237318,30174,3843,1526,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86E+02,9.64E+02,6.53E+02,1.48E+00,1.86E+02,1.70E-05,19.03428689,40.16456055,40.80115256,,,,1.11E+04,1.51E+03,6.43E+03,8.81E+02,2.82E+00,9.02E-01,1.27E+02
277,-30,-3.00015,30,3764150,4497513,0,14098752,114144,0,0,0,35.017521,704550,656730,292539,238634,31115,3999,1364,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+02,9.59E+02,6.52E+02,1.47E+00,1.87E+02,1.68E-05,19.28044881,37.90773103,42.81182016,,,,1.06E+04,1.45E+03,6.63E+03,9.08E+02,2.78E+00,8.55E-01,1.38E+02
278,-27.002,-3.00015,30,3761336,4485649,0,14362625,115355,0,0,0,35.118162,681600,636300,273153,236280,31121,4204,1384,3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E+02,9.52E+02,6.47E+02,1.47E+00,1.88E+02,1.70E-05,19.4747909,35.69939037,44.82581873,,,,9.87E+03,1.34E+03,6.68E+03,9.15E+02,2.74E+00,8.02E-01,1.49E+02
279,-23.999,-3.00015,30,3760363,4480266,0,14510885,114744,0,0,0,35.068816,665970,622350,255886,235054,31116,4388,1371,3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E+02,9.49E+02,6.45E+02,1.47E+00,1.89E+02,1.70E-05,19.6163487,33.54533131,46.83831999,,,,9.26E+03,1.26E+03,6.77E+03,9.27E+02,2.71E+00,7.55E-01,1.63E+02
280,-21.001,-3.00015,30,3776311,4500036,0,14260687,113903,0,0,0,35.178682,649650,608250,241181,233571,31786,4808,1326,3299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E+02,9.47E+02,6.47E+02,1.46E+00,1.90E+02,1.70E-05,19.70417671,31.46099714,48.83482616,,,,8.65E+03,1.18E+03,6.87E+03,9.41E+02,2.68E+00,7.12E-01,1.83E+02
281,-17.998,-3.00015,30,3789551,4526438,0,14116165,113322,0,0,0,35.009584,641190,600660,226181,234320,32159,4963,1253,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91E+02,9.46E+02,6.51E+02,1.45E+00,1.91E+02,1.70E-05,19.73871381,29.44637394,50.81491225,,,,8.09E+03,1.10E+03,6.95E+03,9.53E+02,2.66E+00,6.74E-01,2.07E+02
282,-15,-3.00015,30,3784866,4520215,0,14241431,114063,0,0,0,35.089026,622170,583980,211455,231104,32442,5159,1245,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92E+02,9.39E+02,6.49E+02,1.45E+00,1.92E+02,1.72E-05,19.72084551,27.51411298,52.76504151,,,,7.56E+03,1.03E+03,7.02E+03,9.61E+02,2.63E+00,6.35E-01,2.29E+02
283,-12.002,-3.00015,30,3774406,4508208,0,14005180,114485,0,0,0,35.168793,604290,567630,196830,227123,32161,5306,1266,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93E+02,9.35E+02,6.47E+02,1.45E+00,1.93E+02,1.71E-05,19.65199472,25.66543284,54.68257244,,,,7.01E+03,9.54E+02,6.99E+03,9.57E+02,2.62E+00,6.02E-01,2.54E+02
284,-8.999,-3.00015,30,3778046,4506812,0,14482909,114414,0,0,0,35.241101,585630,551040,182672,222734,32561,5765,1145,3473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94E+02,9.55E+02,6.46E+02,1.48E+00,1.94E+02,1.69E-05,19.53406229,23.90076666,56.56517105,,,,6.51E+03,8.86E+02,6.89E+03,9.44E+02,2.60E+00,5.68E-01,2.80E+02
285,-6.001,-3.00015,30,3766586,4492792,0,14055460,112672,0,0,0,35.018994,574500,541380,169606,219530,32337,5979,1141,3664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E+02,9.78E+02,6.44E+02,1.52E+00,1.95E+02,1.69E-05,19.36994169,22.22822463,58.40183368,,,,6.01E+03,8.17E+02,6.88E+03,9.42E+02,2.59E+00,5.40E-01,3.04E+02
286,-2.99801,-3.00015,30,3756676,4487677,0,14386642,113056,0,0,0,35.082855,554220,522930,155624,214012,31838,6420,1182,3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96E+02,9.98E+02,6.42E+02,1.55E+00,1.96E+02,1.68E-05,19.16183518,20.64325906,60.19490576,,,,5.54E+03,7.53E+02,6.80E+03,9.31E+02,2.57E+00,5.14E-01,3.28E+02
287,0,-3.00015,30,3741352,4479675,0,14546329,113562,0,0,0,35.443079,534120,505140,145326,208501,31767,6712,1050,3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97E+02,1.03E+03,6.41E+02,1.60E+00,1.97E+02,1.68E-05,18.91365349,19.15122667,61.93511984,,,,5.11E+03,6.96E+02,6.66E+03,9.12E+02,2.56E+00,4.91E-01,3.57E+02
288,2.99801,-3.00015,30,3738414,4484590,0,14255224,113578,0,0,0,35.137207,528600,499920,135756,205281,31456,6918,1054,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E+02,1.06E+03,6.43E+02,1.64E+00,1.98E+02,1.63E-05,18.62850566,17.74850601,63.62298833,,,,4.77E+03,6.49E+02,6.63E+03,9.08E+02,2.55E+00,4.74E-01,3.86E+02
289,6.001,-3.00015,30,3772162,4523953,0,14365389,114178,0,0,0,35.142185,517170,489480,125649,201835,31497,7244,1044,3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99E+02,1.09E+03,6.48E+02,1.69E+00,1.99E+02,1.59E-05,18.30928306,16.43126578,65.25945116,,,,4.43E+03,6.02E+02,6.57E+03,9.00E+02,2.54E+00,4.61E-01,4.17E+02
290,8.999,-3.00015,30,3766410,4516196,0,14357358,114447,0,0,0,35.317912,500430,474120,116075,195687,31192,7458,1077,3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+02,1.11E+03,6.47E+02,1.72E+00,2.00E+02,1.54E-05,17.96051236,15.20169613,66.83779151,,,,4.06E+03,5.52E+02,6.44E+03,8.82E+02,2.54E+00,4.53E-01,4.41E+02
291,12.002,-3.00015,30,3762307,4511115,0,14703288,113057,0,0,0,35.035927,494100,468390,107985,191293,30901,7730,942,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01E+02,1.14E+03,6.48E+02,1.76E+00,2.01E+02,1.50E-05,17.58466273,14.052792,68.36254526,,,,3.75E+03,5.10E+02,6.31E+03,8.64E+02,2.53E+00,4.42E-01,4.67E+02
292,15,-3.00015,30,3752877,4505634,0,14895876,113772,0,0,0,35.049619,483450,458820,101653,187159,30246,7982,984,4071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02E+02,1.18E+03,6.49E+02,1.82E+00,2.02E+02,1.51E-05,17.18651097,12.98512051,69.82836853,,,,3.51E+03,4.78E+02,6.18E+03,8.47E+02,2.52E+00,4.22E-01,5.01E+02
293,17.998,-3.00015,30,3740891,4489557,0,14163234,114042,0,0,0,34.979255,474180,450270,94105,182623,30231,8254,883,4051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03E+02,1.23E+03,6.49E+02,1.89E+00,2.03E+02,1.57E-05,16.76873143,11.99302872,71.23823985,,,,3.26E+03,4.43E+02,6.08E+03,8.34E+02,2.52E+00,3.95E-01,5.40E+02
294,21.001,-3.00015,30,3739215,4487947,0,14634659,112687,0,0,0,35.032323,463080,440160,87956,177544,29755,8392,926,4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04E+02,1.29E+03,6.50E+02,1.98E+00,2.04E+02,1.62E-05,16.33398256,11.07140996,72.59460748,,,,3.02E+03,4.11E+02,5.96E+03,8.16E+02,2.52E+00,3.64E-01,5.92E+02
295,23.999,-3.00015,30,3723989,4473642,0,14001404,113865,0,0,0,35.214639,448530,426750,81526,171528,29362,8700,942,4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05E+02,1.36E+03,6.49E+02,2.09E+00,2.05E+02,1.68E-05,15.88662191,10.21928687,73.89409122,,,,2.79E+03,3.79E+02,5.76E+03,7.89E+02,2.52E+00,3.23E-01,6.62E+02
296,27.002,-3.00015,30,3721935,4472518,0,14356239,113564,0,0,0,35.019293,442320,421350,76173,167438,28689,9001,886,4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06E+02,1.45E+03,6.51E+02,2.23E+00,2.06E+02,1.72E-05,15.42819122,9.42987018,75.1419386,,,,2.59E+03,3.52E+02,5.64E+03,7.73E+02,2.52E+00,2.69E-01,7.66E+02
297,30,-3.00015,30,3761989,4517852,0,13753104,113366,0,0,0,35.033359,439860,419010,72972,163688,29065,9448,946,4338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07E+02,1.57E+03,6.58E+02,2.39E+00,2.07E+02,1.77E-05,14.96280671,8.701795715,76.33539758,,,,2.47E+03,3.35E+02,5.57E+03,7.63E+02,2.52E+00,2.34E-01,8.76E+02
298,32.998,-3.00015,30,3764198,4511850,0,14125178,113739,0,0,0,34.961138,174030,169470,710,580,509,689,296,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08E+02,8.36E+02,4.69E+02,1.78E+00,2.08E+02,3.54E-05,14.49230686,8.029827974,77.47786517,,,,1.38E+01,1.88E+00,1.32E+01,1.81E+00,3.40E+00,8.06E-01,4.04E+01
300,-36.001,0,30,3761604,4502858,0,14031256,113997,0,0,0,35.108974,172770,168300,679,621,495,722,279,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09E+02,8.32E+02,4.67E+02,1.78E+00,2.09E+02,3.50E-05,20.02194129,43.18024817,36.79781054,,,,1.52E+01,2.06E+00,1.06E+02,1.46E+01,3.40E+00,8.02E-01,4.03E+01
301,-32.998,0,30,3756125,4498219,0,14318273,113761,0,0,0,35.395027,729570,677880,311080,253410,32077,3544,1443,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10E+02,9.62E+02,6.55E+02,1.47E+00,2.10E+02,1.69E-05,20.37017934,40.9070815,38.72273917,,,,1.13E+04,1.54E+03,7.04E+03,9.64E+02,2.86E+00,9.01E-01,1.27E+02
302,-30,0,30,3746641,4490221,0,14202342,113381,0,0,0,35.199946,720450,670560,296031,254278,32772,3946,1450,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11E+02,9.65E+02,6.54E+02,1.48E+00,2.11E+02,1.69E-05,20.66719959,38.67061729,40.66218312,,,,1.07E+04,1.46E+03,7.18E+03,9.83E+02,2.81E+00,8.84E-01,1.36E+02
303,-27.002,0,30,3740578,4481925,0,14211433,113350,0,0,0,35.334443,697080,650130,277339,251410,33273,4084,1437,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12E+02,9.58E+02,6.50E+02,1.47E+00,2.12E+02,1.67E-05,20.9111851,36.47722219,42.61159272,,,,1.00E+04,1.36E+03,7.21E+03,9.87E+02,2.78E+00,8.27E-01,1.44E+02
304,-23.999,0,30,3731982,4473534,0,14016124,112615,0,0,0,35.068104,685170,639600,260052,249928,33511,4179,1377,3140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13E+02,9.49E+02,6.47E+02,1.47E+00,2.13E+02,1.69E-05,21.10053631,34.33290585,44.56655784,,,,9.36E+03,1.27E+03,7.35E+03,1.01E+03,2.74E+00,7.77E-01,1.55E+02
305,-21.001,0,30,3738860,4478878,0,14272915,112992,0,0,0,34.9195,671160,627510,243197,249145,34183,4454,1393,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E+02,9.44E+02,6.47E+02,1.46E+00,2.14E+02,1.69E-05,21.23363725,32.25323072,46.51313203,,,,8.74E+03,1.19E+03,7.40E+03,1.01E+03,2.71E+00,7.37E-01,1.71E+02
306,-17.998,0,30,3766617,4518061,0,13893141,112875,0,0,0,35.034358,659100,616410,229674,249168,34561,4794,1317,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15E+02,9.50E+02,6.52E+02,1.46E+00,2.15E+02,1.70E-05,21.31069451,30.23846991,48.45083558,,,,8.23E+03,1.12E+03,7.53E+03,1.03E+03,2.68E+00,7.03E-01,1.93E+02
307,-15,0,30,3763493,4509480,0,14104316,113393,0,0,0,35.26979,635520,595140,213158,244340,34293,5054,1270,3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16E+02,9.45E+02,6.49E+02,1.46E+00,2.16E+02,1.70E-05,21.33175631,28.30176472,50.36647897,,,,7.67E+03,1.04E+03,7.43E+03,1.02E+03,2.66E+00,6.64E-01,2.13E+02
308,-12.002,0,30,3768477,4508839,0,14764953,112375,0,0,0,35.000466,623940,585030,198945,240636,34408,5277,1332,3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17E+02,9.39E+02,6.48E+02,1.45E+00,2.17E+02,1.71E-05,21.29811752,26.44457661,52.25730587,,,,7.07E+03,9.62E+02,7.44E+03,1.02E+03,2.64E+00,6.30E-01,2.35E+02
309,-8.999,0,30,3762387,4499798,0,14818544,113493,0,0,0,35.061205,607170,569970,184789,238205,34019,5540,1189,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18E+02,9.33E+02,6.46E+02,1.45E+00,2.18E+02,1.70E-05,21.21132254,24.667829,54.12084846,,,,6.55E+03,8.91E+02,7.46E+03,1.02E+03,2.62E+00,5.95E-01,2.58E+02
310,-6.001,0,30,3755474,4489577,0,14463899,113986,0,0,0,35.192292,586530,551580,171340,233714,34065,5731,1187,3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E+02,9.53E+02,6.44E+02,1.48E+00,2.19E+02,1.70E-05,21.07379852,22.9800123,55.94618919,,,,6.08E+03,8.27E+02,7.37E+03,1.01E+03,2.60E+00,5.66E-01,2.80E+02
311,-2.99801,0,30,3747065,4476930,0,14402186,113410,0,0,0,35.09322,571170,538470,158019,227895,33946,6186,1168,3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20E+02,9.74E+02,6.42E+02,1.52E+00,2.20E+02,1.68E-05,20.88779739,21.37709291,57.7351097,,,,5.59E+03,7.61E+02,7.26E+03,9.94E+02,2.59E+00,5.37E-01,3.04E+02
312,0,0,30,3741935,4465027,0,14163057,112935,0,0,0,35.084866,555120,523830,146998,222542,33511,6314,1107,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21E+02,9.97E+02,6.40E+02,1.56E+00,2.21E+02,1.67E-05,20.65698469,19.86471214,59.47830317,,,,5.18E+03,7.04E+02,7.13E+03,9.77E+02,2.57E+00,5.15E-01,3.31E+02
313,2.99801,0,30,3736467,4457075,0,14308362,112658,0,0,0,35.149152,541170,510930,136620,218824,33223,6475,1095,3670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22E+02,1.02E+03,6.39E+02,1.60E+00,2.22E+02,1.65E-05,20.3843644,18.43979988,61.17583572,,,,4.79E+03,6.52E+02,7.11E+03,9.74E+02,2.56E+00,4.92E-01,3.56E+02
314,6.001,0,30,3778157,4512927,0,14260274,112950,0,0,0,35.047724,535920,506340,128406,216286,33279,6891,1033,3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23E+02,1.06E+03,6.48E+02,1.64E+00,2.23E+02,1.64E-05,20.07289267,17.09895674,62.82815059,,,,4.49E+03,6.10E+02,7.09E+03,9.71E+02,2.55E+00,4.76E-01,3.90E+02
315,8.999,0,30,3774474,4508979,0,14390179,112509,0,0,0,35.195974,519690,491760,118551,210665,33216,7201,1102,3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24E+02,1.09E+03,6.48E+02,1.68E+00,2.24E+02,1.58E-05,19.72724519,15.84457663,64.42817818,,,,4.14E+03,5.62E+02,6.95E+03,9.52E+02,2.54E+00,4.63E-01,4.15E+02
316,12.002,0,30,3760756,4493426,0,13857869,112093,0,0,0,35.243897,503040,476490,109734,202741,32483,7419,1016,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25E+02,1.11E+03,6.46E+02,1.71E+00,2.25E+02,1.53E-05,19.34987297,14.67013298,65.97999404,,,,3.80E+03,5.17E+02,6.71E+03,9.20E+02,2.54E+00,4.55E-01,4.37E+02
317,15,0,30,3761675,4485259,0,14081310,112155,0,0,0,35.024544,497370,471480,102141,199441,32096,7813,1000,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26E+02,1.13E+03,6.46E+02,1.76E+00,2.26E+02,1.48E-05,18.94580992,13.57650034,67.47768974,,,,3.53E+03,4.79E+02,6.66E+03,9.12E+02,2.53E+00,4.42E-01,4.62E+02
318,17.998,0,30,3758816,4479266,0,14486018,111757,0,0,0,35.082877,483570,459210,94873,193829,31703,7759,965,3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27E+02,1.17E+03,6.46E+02,1.81E+00,2.27E+02,1.49E-05,18.51792052,12.55831058,68.9237689,,,,3.25E+03,4.42E+02,6.51E+03,8.92E+02,2.53E+00,4.22E-01,4.91E+02
319,21.001,0,30,3741708,4468837,0,14099544,110880,0,0,0,35.136244,469710,446130,87898,187486,31292,8082,984,3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28E+02,1.21E+03,6.45E+02,1.87E+00,2.28E+02,1.56E-05,18.06891132,11.61057403,70.32051465,,,,3.00E+03,4.09E+02,6.29E+03,8.61E+02,2.52E+00,3.98E-01,5.27E+02
320,23.999,0,30,3729940,4460658,0,14191450,111629,0,0,0,35.114564,461460,438930,82167,182761,30904,8548,970,4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29E+02,1.26E+03,6.46E+02,1.96E+00,2.29E+02,1.64E-05,17.60372662,10.73262922,71.66364416,,,,2.81E+03,3.83E+02,6.19E+03,8.48E+02,2.52E+00,3.69E-01,5.73E+02
321,27.002,0,30,3720224,4455046,0,14167576,112336,0,0,0,35.097356,451620,429930,77027,177186,29921,8769,907,4098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30E+02,1.33E+03,6.45E+02,2.06E+00,2.30E+02,1.69E-05,17.1239645,9.917779202,72.9582563,,,,2.63E+03,3.58E+02,6.04E+03,8.28E+02,2.52E+00,3.33E-01,6.34E+02
322,30,0,30,3749536,4501989,0,13995770,111989,0,0,0,35.023263,449160,427410,73114,174128,30091,8972,886,4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31E+02,1.42E+03,6.54E+02,2.18E+00,2.31E+02,1.76E-05,16.63411879,9.16494421,74.200937,,,,2.47E+03,3.36E+02,5.94E+03,8.14E+02,2.52E+00,2.89E-01,7.26E+02
323,32.998,0,30,3749965,4504170,0,14456859,111763,0,0,0,35.123105,171570,167040,646,557,541,690,302,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32E+02,8.38E+02,4.68E+02,1.79E+00,2.32E+02,3.51E-05,16.1363542,8.468886872,75.39475893,,,,1.41E+01,1.92E+00,1.02E+02,1.40E+01,3.40E+00,8.17E-01,4.04E+01
324,36.001,0,30,3742824,4497721,0,14400399,111936,0,0,0,34.982937,172710,168180,663,521,478,673,290,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E+02,8.33E+02,4.68E+02,1.78E+00,2.33E+02,3.51E-05,15.63225876,7.82485324,76.542888,,,,1.46E+01,1.99E+00,9.84E+01,1.35E+01,3.40E+00,7.92E-01,3.97E+01
326,-32.998,3.00015,30,3732964,4479882,0,14251630,111766,0,0,0,35.017376,749730,696240,311692,265815,33823,3404,1495,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34E+02,9.65E+02,6.54E+02,1.48E+00,2.34E+02,1.68E-05,21.76938002,41.55384647,36.67677351,,,,1.13E+04,1.54E+03,7.47E+03,1.02E+03,2.89E+00,8.93E-01,1.28E+02
327,-30,3.00015,30,3730140,4470558,0,14571842,111097,0,0,0,35.251492,734760,682710,297547,268161,34632,3650,1513,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35E+02,9.61E+02,6.53E+02,1.47E+00,2.35E+02,1.67E-05,22.12036112,39.34073721,38.53890167,,,,1.08E+04,1.47E+03,7.67E+03,1.05E+03,2.85E+00,8.75E-01,1.32E+02
